Name,amplifications,neutral,deletions,average
A1BG,5.0,85.0,19.0,-0.046737614678899086
A1CF,1.0,93.0,15.0,-0.0587954128440367
A2M,3.0,85.0,21.0,-0.040402752293577975
A2ML1,4.0,83.0,22.0,-0.04157155963302751
A3GALT2,1.0,100.0,8.0,0.00524770642201835
A4GALT,2.0,79.0,28.0,-0.09592293577981649
A4GNT,4.0,93.0,12.0,0.013682568807339437
AAAS,3.0,98.0,8.0,-0.01138165137614679
AACS,3.0,96.0,10.0,-0.022471559633027532
AADAC,7.0,91.0,11.0,0.024013761467889902
AADACL2,7.0,91.0,11.0,0.024013761467889902
AADACL3,3.0,93.0,13.0,-0.017212844036697247
AADACL4,3.0,93.0,13.0,-0.017212844036697247
AADAT,0.0,95.0,14.0,-0.05266055045871556
AAED1,0.0,85.0,24.0,-0.11107431192660548
AAGAB,2.0,78.0,29.0,-0.1050422018348624
AAK1,4.0,104.0,1.0,0.026303669724770638
AAMDC,8.0,97.0,4.0,0.06015963302752291
AAMP,1.0,103.0,5.0,-0.010905504587155964
AANAT,8.0,96.0,5.0,0.08391376146788994
AAR2,7.0,98.0,4.0,0.0696724770642202
AARD,25.0,81.0,3.0,0.18107798165137617
AARS,6.0,90.0,13.0,0.015955045871559635
AARS2,5.0,100.0,4.0,0.06022568807339448
AARSD1,2.0,104.0,3.0,0.08197614678899084
AASDH,5.0,96.0,8.0,-0.0023633027522935754
AASDHPPT,3.0,98.0,8.0,0.007929357798165141
AASS,7.0,97.0,5.0,0.055479816513761465
AATF,3.0,101.0,5.0,0.058587155963302745
AATK,13.0,91.0,5.0,0.09626238532110092
AATK-AS1,13.0,91.0,5.0,0.09626238532110092
ABAT,10.0,96.0,3.0,0.08401559633027525
ABC13-47488600E17.1,2.0,80.0,27.0,-0.09070825688073395
ABC7-42404400C24.1,2.0,97.0,10.0,-0.04238256880733945
ABCA1,0.0,85.0,24.0,-0.10551284403669725
ABCA10,9.0,97.0,3.0,0.10054587155963303
ABCA12,1.0,103.0,5.0,-0.01165596330275229
ABCA13,25.0,82.0,2.0,0.18091467889908253
ABCA2,0.0,88.0,21.0,-0.08863302752293578
ABCA3,10.0,96.0,3.0,0.08062752293577985
ABCA4,2.0,86.0,21.0,-0.0665220183486238
ABCA5,10.0,96.0,3.0,0.1038651376146789
ABCA6,9.0,97.0,3.0,0.10054587155963303
ABCA7,0.0,84.0,25.0,-0.09412935779816517
ABCA8,9.0,97.0,3.0,0.10054587155963303
ABCA9,9.0,97.0,3.0,0.10054587155963303
ABCB1,8.0,99.0,2.0,0.07707064220183484
ABCB10,27.0,80.0,2.0,0.17134770642201833
ABCB11,3.0,102.0,4.0,0.016962385321100927
ABCB4,8.0,99.0,2.0,0.07707064220183484
ABCB5,28.0,79.0,2.0,0.20156972477064217
ABCB6,1.0,103.0,5.0,-0.01223577981651376
ABCB7,8.0,92.0,9.0,0.054069724770642216
ABCB8,6.0,101.0,2.0,0.07671743119266056
ABCB9,3.0,97.0,9.0,-0.013183486238532117
ABCC1,10.0,94.0,5.0,0.08541559633027523
ABCC10,5.0,99.0,5.0,0.05881651376146789
ABCC11,5.0,96.0,8.0,0.033317431192660556
ABCC12,5.0,96.0,8.0,0.033317431192660556
ABCC2,1.0,88.0,20.0,-0.07699908256880733
ABCC3,6.0,101.0,2.0,0.10723394495412844
ABCC4,4.0,80.0,25.0,-0.08161284403669727
ABCC5,2.0,96.0,11.0,0.013099082568807333
ABCC6,10.0,94.0,5.0,0.08461009174311929
ABCC8,2.0,101.0,6.0,-0.011823853211009176
ABCC9,7.0,81.0,21.0,-0.020404587155963303
ABCD1,21.0,84.0,4.0,0.1413596330275229
ABCD2,3.0,99.0,7.0,-0.006934862385321102
ABCD3,2.0,86.0,21.0,-0.06345412844036694
ABCD4,11.0,94.0,4.0,0.04621192660550459
ABCE1,3.0,95.0,11.0,-0.029001834862385334
ABCF1,2.0,103.0,4.0,0.057758715596330286
ABCF2,6.0,101.0,2.0,0.07754954128440368
ABCF3,2.0,96.0,11.0,0.013099082568807333
ABCG1,7.0,91.0,11.0,0.0019568807339449563
ABCG2,2.0,95.0,12.0,-0.05149541284403668
ABCG4,3.0,95.0,11.0,-0.0010165137614678902
ABCG5,4.0,103.0,2.0,0.03337889908256881
ABCG8,4.0,103.0,2.0,0.03337889908256881
ABHD1,2.0,106.0,1.0,0.030514678899082597
ABHD10,3.0,94.0,12.0,-0.010994495412844038
ABHD11,10.0,95.0,4.0,0.0760165137614679
ABHD12,5.0,93.0,11.0,0.009133944954128436
ABHD12B,19.0,89.0,1.0,0.11158532110091743
ABHD13,3.0,83.0,23.0,-0.07712477064220186
ABHD14A,0.0,78.0,31.0,-0.12068073394495411
ABHD14B,0.0,78.0,31.0,-0.12068073394495411
ABHD15,5.0,95.0,9.0,0.03949908256880732
ABHD16A,5.0,100.0,4.0,0.07148532110091743
ABHD16B,21.0,85.0,3.0,0.1530293577981651
ABHD17A,0.0,83.0,26.0,-0.09856422018348628
ABHD17B,1.0,82.0,26.0,-0.10475412844036697
ABHD17C,3.0,78.0,28.0,-0.10337798165137616
ABHD18,2.0,94.0,13.0,-0.04021926605504585
ABHD2,3.0,77.0,29.0,-0.09917981651376148
ABHD3,2.0,85.0,22.0,-0.07307522935779812
ABHD4,6.0,97.0,6.0,0.039005504587155945
ABHD5,0.0,79.0,30.0,-0.11871284403669725
ABHD6,1.0,77.0,31.0,-0.10794954128440365
ABHD8,1.0,83.0,25.0,-0.0841935779816514
ABI1,3.0,99.0,7.0,-0.011974311926605506
ABI2,1.0,104.0,4.0,-0.00879449541284404
ABI3,3.0,104.0,2.0,0.10162110091743119
ABI3BP,3.0,94.0,12.0,-0.011330275229357797
ABL1,0.0,88.0,21.0,-0.08962660550458715
ABL2,27.0,80.0,2.0,0.17940366972477068
ABLIM1,1.0,90.0,18.0,-0.07058715596330274
ABLIM2,2.0,96.0,11.0,-0.03682293577981651
ABLIM3,7.0,92.0,10.0,0.010193577981651375
ABO,0.0,89.0,20.0,-0.08301284403669726
ABR,0.0,70.0,39.0,-0.1515036697247707
ABRA,32.0,76.0,1.0,0.20414403669724768
ABRACL,4.0,80.0,25.0,-0.0875256880733945
ABT1,2.0,103.0,4.0,0.04222293577981653
ABTB1,3.0,93.0,13.0,-0.00559724770642202
ABTB2,1.0,102.0,6.0,-0.012036697247706417
AC002429.5,8.0,98.0,3.0,0.07514587155963302
AC004381.6,9.0,96.0,4.0,0.07068807339449541
AC005281.1,29.0,78.0,2.0,0.19042201834862385
AC006116.20,3.0,87.0,19.0,-0.05848256880733944
AC009014.3,4.0,92.0,13.0,-0.024108256880733946
AC009477.8,3.0,102.0,4.0,0.01653669724770642
AC010731.4,1.0,103.0,5.0,-0.009387155963302753
AC013269.5,3.0,102.0,4.0,0.01648990825688074
AC025335.1,0.0,68.0,41.0,-0.16614862385321105
AC092835.2,3.0,105.0,1.0,0.041442201834862386
AC113404.1,5.0,88.0,16.0,-0.03934311926605505
AC114783.1,2.0,103.0,4.0,0.01059724770642202
AC131097.4,0.0,102.0,7.0,-0.015894495412844035
AC138517.6,5.0,92.0,12.0,-0.014373394495412842
AC138647.1,27.0,81.0,1.0,0.18164220183486243
AC138969.4,10.0,94.0,5.0,0.07842477064220185
ACAA1,0.0,80.0,29.0,-0.11229082568807339
ACAA2,0.0,71.0,38.0,-0.14161376146788995
ACACA,3.0,101.0,5.0,0.06628899082568807
ACACB,4.0,98.0,7.0,-0.002141284403669729
ACAD10,5.0,97.0,7.0,0.002707339449541286
ACAD11,3.0,93.0,13.0,0.0002073394495412838
ACAD8,4.0,93.0,12.0,0.009355963302752294
ACAD9,3.0,93.0,13.0,-0.003144036697247708
ACADL,1.0,103.0,5.0,-0.012461467889908257
ACADM,1.0,89.0,19.0,-0.05883302752293577
ACADS,3.0,96.0,10.0,-0.016271559633027528
ACADSB,1.0,90.0,18.0,-0.07263853211009173
ACADVL,0.0,67.0,42.0,-0.1681587155963303
ACAN,3.0,77.0,29.0,-0.09917981651376148
ACAP1,0.0,67.0,42.0,-0.1681587155963303
ACAP2,2.0,95.0,12.0,0.007311926605504584
ACAP3,2.0,97.0,10.0,-0.011571559633027523
ACAT1,3.0,96.0,10.0,0.0005449541284403659
ACAT2,1.0,83.0,25.0,-0.09737155963302754
ACBD3,26.0,82.0,1.0,0.1742009174311927
ACBD4,3.0,103.0,3.0,0.0825091743119266
ACBD5,3.0,100.0,6.0,-0.00929633027522936
ACBD6,27.0,80.0,2.0,0.18048256880733948
ACBD7,3.0,96.0,10.0,-0.014320183486238527
ACCS,2.0,100.0,7.0,-0.0028366972477064183
ACCSL,2.0,100.0,7.0,-0.0028366972477064183
ACD,5.0,92.0,12.0,0.014177064220183484
ACE,8.0,99.0,2.0,0.10113761467889908
ACE2,8.0,93.0,8.0,0.04494862385321102
ACER1,0.0,83.0,26.0,-0.09731559633027528
ACER2,5.0,69.0,35.0,-0.11382018348623851
ACER3,7.0,99.0,3.0,0.060773394495412816
ACHE,8.0,98.0,3.0,0.07471009174311925
ACIN1,9.0,94.0,6.0,0.05608990825688071
ACKR1,35.0,72.0,2.0,0.21869724770642207
ACKR2,0.0,79.0,30.0,-0.11871284403669725
ACKR3,1.0,102.0,6.0,-0.01598715596330275
ACKR4,3.0,93.0,13.0,0.0002073394495412838
ACLY,2.0,104.0,3.0,0.08074495412844036
ACMSD,1.0,103.0,5.0,0.002579816513761464
ACO1,3.0,85.0,21.0,-0.07385137614678898
ACO2,2.0,79.0,28.0,-0.09451009174311926
ACOD1,2.0,77.0,30.0,-0.10208256880733949
ACOT1,12.0,90.0,7.0,0.043254128440366975
ACOT11,1.0,96.0,12.0,-0.023909174311926615
ACOT12,6.0,87.0,16.0,-0.03752201834862387
ACOT13,3.0,101.0,5.0,0.04544954128440368
ACOT2,11.0,94.0,4.0,0.04481100917431193
ACOT4,11.0,94.0,4.0,0.04621192660550459
ACOT6,11.0,94.0,4.0,0.04621192660550459
ACOT7,3.0,95.0,11.0,-0.012857798165137609
ACOT8,7.0,95.0,7.0,0.05117889908256881
ACOT9,9.0,92.0,8.0,0.04872201834862386
ACOX1,8.0,96.0,5.0,0.08737339449541286
ACOX2,1.0,77.0,31.0,-0.10803027522935778
ACOX3,2.0,96.0,11.0,-0.03682293577981651
ACOXL,1.0,105.0,3.0,0.015592660550458718
ACP1,0.0,108.0,1.0,0.015361467889908257
ACP2,2.0,101.0,6.0,0.008277981651376148
ACP5,0.0,83.0,26.0,-0.09780642201834867
ACP6,36.0,71.0,2.0,0.2290935779816513
ACP7,5.0,90.0,14.0,-0.0026825688073394485
ACPP,3.0,93.0,13.0,0.0002073394495412838
ACPT,2.0,85.0,22.0,-0.07028165137614675
ACR,2.0,76.0,31.0,-0.10014862385321101
ACRBP,5.0,84.0,20.0,-0.019711926605504585
ACRV1,3.0,96.0,10.0,0.0076853211009174326
ACSBG1,3.0,78.0,28.0,-0.1052376146788991
ACSBG2,0.0,83.0,26.0,-0.09731559633027528
ACSF2,6.0,101.0,2.0,0.10723394495412844
ACSF3,3.0,85.0,21.0,-0.03477247706422018
ACSL1,2.0,89.0,18.0,-0.05200825688073391
ACSL3,1.0,103.0,5.0,-0.00956330275229358
ACSL4,17.0,85.0,7.0,0.11657431192660549
ACSL5,1.0,89.0,19.0,-0.07185596330275229
ACSL6,4.0,91.0,14.0,-0.03012660550458716
ACSM1,10.0,95.0,4.0,0.07159633027522938
ACSM2A,10.0,95.0,4.0,0.07001651376146789
ACSM2B,10.0,95.0,4.0,0.07001651376146789
ACSM3,10.0,95.0,4.0,0.07159633027522938
ACSM4,5.0,84.0,20.0,-0.025791743119266058
ACSM5,9.0,96.0,4.0,0.06787981651376146
ACSM6,0.0,90.0,19.0,-0.07664403669724769
ACSS1,5.0,93.0,11.0,0.012293577981651373
ACSS2,10.0,96.0,3.0,0.08888532110091735
ACSS3,4.0,97.0,8.0,0.00774862385321101
ACTA1,27.0,80.0,2.0,0.17134770642201833
ACTA2,1.0,91.0,17.0,-0.06769449541284402
ACTB,29.0,78.0,2.0,0.19457522935779814
ACTBL2,7.0,92.0,10.0,-0.00908073394495413
ACTC1,3.0,69.0,37.0,-0.12922752293577983
ACTG1,13.0,91.0,5.0,0.09719357798165139
ACTG2,4.0,104.0,1.0,0.03125504587155964
ACTL10,5.0,98.0,6.0,0.05169816513761469
ACTL6A,3.0,94.0,12.0,0.011928440366972472
ACTL6B,8.0,99.0,2.0,0.07743027522935779
ACTL7A,0.0,86.0,23.0,-0.10138715596330275
ACTL7B,0.0,86.0,23.0,-0.10138715596330275
ACTL8,3.0,93.0,13.0,-0.007293577981651375
ACTL9,0.0,82.0,27.0,-0.0971220183486239
ACTN1,12.0,93.0,4.0,0.05906605504587156
ACTN2,26.0,81.0,2.0,0.16839816513761469
ACTN3,7.0,101.0,1.0,0.08283944954128439
ACTN4,6.0,91.0,12.0,0.012954128440366976
ACTR10,17.0,90.0,2.0,0.09365412844036697
ACTR1A,1.0,88.0,20.0,-0.07778440366972478
ACTR1B,3.0,104.0,2.0,0.033721100917431204
ACTR2,3.0,105.0,1.0,0.020280733944954114
ACTR3,1.0,105.0,3.0,0.02192935779816513
ACTR3B,6.0,99.0,4.0,0.07189449541284403
ACTR3C,6.0,101.0,2.0,0.07802752293577983
ACTR5,6.0,94.0,9.0,0.04739633027522937
ACTR6,4.0,98.0,7.0,-0.004870642201834863
ACTR8,1.0,77.0,31.0,-0.11375504587155962
ACTRT1,16.0,86.0,7.0,0.11535688073394494
ACTRT2,3.0,97.0,9.0,0.0016577981651376254
ACTRT3,6.0,96.0,7.0,0.03297522935779817
ACVR1,3.0,101.0,5.0,0.009889908256880745
ACVR1B,4.0,97.0,8.0,-0.006898165137614682
ACVR1C,3.0,101.0,5.0,0.00973577981651377
ACVR2A,1.0,103.0,5.0,-4.2201834862380675e-05
ACVR2B,0.0,80.0,29.0,-0.11229082568807339
ACVRL1,4.0,97.0,8.0,-0.006898165137614682
ACY1,0.0,78.0,31.0,-0.12068073394495411
ACY3,9.0,99.0,1.0,0.09365229357798163
ACYP1,10.0,95.0,4.0,0.043357798165137615
ACYP2,3.0,104.0,2.0,0.02438899082568807
ADA,8.0,93.0,8.0,0.05574311926605506
ADAD1,2.0,93.0,14.0,-0.044440366972477045
ADAD2,4.0,84.0,21.0,-0.031478899082568804
ADAL,2.0,74.0,33.0,-0.12398623853211009
ADAM10,1.0,80.0,28.0,-0.10621834862385321
ADAM11,2.0,104.0,3.0,0.08241743119266054
ADAM12,1.0,90.0,18.0,-0.07415229357798164
ADAM15,39.0,69.0,1.0,0.2507330275229358
ADAM17,2.0,105.0,2.0,0.020016513761467885
ADAM18,3.0,80.0,26.0,-0.05657981651376147
ADAM19,9.0,91.0,9.0,0.023845871559633025
ADAM2,3.0,80.0,26.0,-0.05867339449541284
ADAM20,11.0,94.0,4.0,0.049942201834862386
ADAM21,11.0,94.0,4.0,0.05127706422018349
ADAM22,8.0,99.0,2.0,0.07707064220183484
ADAM23,1.0,103.0,5.0,-0.009387155963302753
ADAM28,0.0,72.0,37.0,-0.14757798165137617
ADAM29,1.0,93.0,15.0,-0.053345871559632996
ADAM30,4.0,91.0,14.0,-0.018082568807339456
ADAM32,3.0,79.0,27.0,-0.05532293577981653
ADAM33,5.0,90.0,14.0,-0.019377981651376146
ADAM7,0.0,72.0,37.0,-0.14757798165137617
ADAM8,1.0,91.0,17.0,-0.07181100917431192
ADAM9,3.0,79.0,27.0,-0.05267614678899084
ADAMDEC1,0.0,72.0,37.0,-0.14757798165137617
ADAMTS1,4.0,94.0,11.0,-0.011473394495412844
ADAMTS10,0.0,82.0,27.0,-0.09633486238532116
ADAMTS12,26.0,83.0,0.0,0.20820733944954128
ADAMTS13,0.0,88.0,21.0,-0.08743394495412846
ADAMTS14,3.0,91.0,15.0,-0.05873119266055045
ADAMTS15,5.0,94.0,10.0,0.014673394495412826
ADAMTS16,34.0,75.0,0.0,0.2442477064220183
ADAMTS17,4.0,75.0,30.0,-0.10472752293577982
ADAMTS18,4.0,86.0,19.0,-0.01811743119266055
ADAMTS19,4.0,90.0,15.0,-0.03622110091743119
ADAMTS2,13.0,89.0,7.0,0.061547706422018345
ADAMTS20,3.0,100.0,6.0,-0.0047119266055045865
ADAMTS3,3.0,100.0,6.0,-0.018916513761467895
ADAMTS4,36.0,72.0,1.0,0.24461559633027527
ADAMTS5,4.0,94.0,11.0,-0.011473394495412844
ADAMTS6,5.0,91.0,13.0,-0.03784495412844037
ADAMTS7,4.0,77.0,28.0,-0.09969174311926605
ADAMTS8,5.0,94.0,10.0,0.014673394495412826
ADAMTS9,1.0,78.0,30.0,-0.10186697247706421
ADAMTSL1,4.0,69.0,36.0,-0.11613027522935777
ADAMTSL2,0.0,88.0,21.0,-0.08743394495412846
ADAMTSL3,3.0,78.0,28.0,-0.0982330275229358
ADAMTSL4,42.0,66.0,1.0,0.2521073394495412
ADAMTSL5,0.0,82.0,27.0,-0.09932110091743125
ADAP1,30.0,77.0,2.0,0.1941733944954128
ADAP2,4.0,96.0,9.0,0.032786238532110094
ADAR,39.0,69.0,1.0,0.2492798165137615
ADARB1,6.0,92.0,11.0,0.005478899082568808
ADARB2,3.0,93.0,13.0,-0.030635779816513754
ADAT1,5.0,87.0,17.0,-0.004688073394495415
ADAT2,4.0,80.0,25.0,-0.08446880733944953
ADAT3,0.0,83.0,26.0,-0.09856422018348628
ADCK1,10.0,95.0,4.0,0.04235963302752293
ADCK2,8.0,97.0,4.0,0.07175688073394493
ADCK5,25.0,83.0,1.0,0.17534678899082573
ADCY1,25.0,82.0,2.0,0.1795174311926605
ADCY10,30.0,78.0,1.0,0.2022715596330275
ADCY2,35.0,74.0,0.0,0.240402752293578
ADCY3,2.0,104.0,3.0,0.022689908256880744
ADCY4,9.0,97.0,3.0,0.08442293577981652
ADCY5,3.0,93.0,13.0,-0.00832935779816514
ADCY6,3.0,100.0,6.0,-0.005379816513761468
ADCY7,6.0,94.0,9.0,0.02957431192660551
ADCY8,27.0,80.0,2.0,0.189348623853211
ADCY9,10.0,96.0,3.0,0.07898348623853214
ADCYAP1,3.0,85.0,21.0,-0.047344036697247696
ADCYAP1R1,27.0,80.0,2.0,0.19294770642201836
ADD1,3.0,94.0,12.0,-0.028239449541284403
ADD2,3.0,105.0,1.0,0.024602752293577976
ADD3,1.0,89.0,19.0,-0.07324587155963301
ADGB,3.0,80.0,26.0,-0.10133119266055048
ADGRA1,1.0,90.0,18.0,-0.07460550458715594
ADGRA2,3.0,77.0,29.0,-0.0568467889908257
ADGRA3,1.0,100.0,8.0,-0.024541284403669726
ADGRB1,28.0,80.0,1.0,0.18624220183486245
ADGRB2,3.0,98.0,8.0,0.01682201834862385
ADGRB3,1.0,86.0,22.0,-0.07690366972477061
ADGRD1,3.0,97.0,9.0,-0.015836697247706425
ADGRD2,0.0,89.0,20.0,-0.09305779816513761
ADGRE1,0.0,83.0,26.0,-0.09731559633027528
ADGRE2,0.0,84.0,25.0,-0.09331376146788996
ADGRE3,0.0,83.0,26.0,-0.09662201834862391
ADGRE5,0.0,83.0,26.0,-0.09657614678899089
ADGRF1,3.0,101.0,5.0,0.04230825688073395
ADGRF2,4.0,101.0,4.0,0.0480816513761468
ADGRF3,3.0,105.0,1.0,0.029844036697247715
ADGRF4,4.0,101.0,4.0,0.04734587155963304
ADGRF5,4.0,100.0,5.0,0.046688073394495426
ADGRG1,3.0,96.0,10.0,0.011951376146788985
ADGRG2,8.0,93.0,8.0,0.048555963302752296
ADGRG3,3.0,95.0,11.0,0.007461467889908255
ADGRG4,19.0,85.0,5.0,0.13549999999999998
ADGRG5,3.0,96.0,10.0,0.011951376146788985
ADGRG6,4.0,80.0,25.0,-0.08623394495412842
ADGRG7,3.0,94.0,12.0,-0.011506422018348622
ADGRL1,0.0,83.0,26.0,-0.09657614678899089
ADGRL2,2.0,89.0,18.0,-0.05548348623853208
ADGRL3,2.0,99.0,8.0,-0.029932110091743132
ADGRL4,2.0,89.0,18.0,-0.05142201834862385
ADGRV1,7.0,84.0,18.0,-0.03495963302752294
ADH1A,1.0,93.0,15.0,-0.06126422018348621
ADH1B,1.0,93.0,15.0,-0.06126422018348621
ADH1C,1.0,93.0,15.0,-0.06126422018348621
ADH4,1.0,93.0,15.0,-0.06126422018348621
ADH5,1.0,93.0,15.0,-0.06126422018348621
ADH6,1.0,93.0,15.0,-0.06126422018348621
ADH7,1.0,93.0,15.0,-0.06126422018348621
ADHFE1,21.0,86.0,2.0,0.1413559633027523
ADI1,0.0,107.0,2.0,0.015877064220183486
ADIG,6.0,94.0,9.0,0.04739633027522937
ADIPOQ,2.0,95.0,12.0,0.007650458715596324
ADIPOR1,29.0,78.0,2.0,0.20125779816513767
ADIPOR2,5.0,85.0,19.0,-0.028020183486238526
ADIRF,0.0,92.0,17.0,-0.07295871559633028
ADK,3.0,91.0,15.0,-0.05598990825688072
ADM,2.0,99.0,8.0,-0.013255963302752293
ADM2,2.0,75.0,32.0,-0.1171889908256881
ADM5,1.0,86.0,22.0,-0.07083486238532108
ADNP,9.0,97.0,3.0,0.07832385321100914
ADNP2,0.0,73.0,36.0,-0.14609724770642205
ADO,2.0,92.0,15.0,-0.06502293577981651
ADORA1,29.0,78.0,2.0,0.20125779816513767
ADORA2A,4.0,81.0,24.0,-0.06335229357798164
ADORA2B,0.0,67.0,42.0,-0.16672568807339455
ADORA3,2.0,83.0,24.0,-0.07479633027522935
ADPGK,2.0,78.0,29.0,-0.10670366972477065
ADPRH,3.0,93.0,13.0,-0.006886238532110096
ADPRHL1,2.0,80.0,27.0,-0.0916256880733945
ADPRHL2,5.0,96.0,8.0,0.013488073394495417
ADPRM,0.0,68.0,41.0,-0.16587889908256884
ADRA1A,0.0,71.0,38.0,-0.1495761467889908
ADRA1B,11.0,90.0,8.0,0.038203669724770635
ADRA1D,5.0,90.0,14.0,-0.01798623853211009
ADRA2A,1.0,89.0,19.0,-0.07190366972477064
ADRA2B,2.0,106.0,1.0,0.04007706422018348
ADRA2C,2.0,95.0,12.0,-0.033637614678899086
ADRB1,1.0,89.0,19.0,-0.07182477064220183
ADRB2,7.0,92.0,10.0,0.008533944954128441
ADRB3,3.0,77.0,29.0,-0.056713761467889916
ADRM1,18.0,88.0,3.0,0.11460550458715596
ADSL,2.0,80.0,27.0,-0.09308440366972477
ADSS,24.0,82.0,3.0,0.15869082568807338
ADSSL1,10.0,96.0,3.0,0.053046788990825676
ADTRP,5.0,99.0,5.0,0.05520275229357798
AEBP1,25.0,82.0,2.0,0.17677155963302751
AEBP2,7.0,80.0,22.0,-0.029664220183486235
AEN,3.0,77.0,29.0,-0.09917981651376148
AES,0.0,85.0,24.0,-0.09317155963302755
AF165138.7,6.0,88.0,15.0,0.00815596330275231
AFAP1,2.0,96.0,11.0,-0.0371302752293578
AFAP1L1,7.0,92.0,10.0,0.010193577981651375
AFAP1L2,1.0,90.0,18.0,-0.07058715596330274
AFDN,1.0,82.0,26.0,-0.10323119266055046
AFF1,2.0,95.0,12.0,-0.05147339449541283
AFF2,22.0,82.0,5.0,0.14578899082568805
AFF3,2.0,105.0,2.0,0.026173394495412852
AFF4,4.0,91.0,14.0,-0.024512844036697255
AFG3L2,4.0,87.0,18.0,-0.044555963302752286
AFM,3.0,100.0,6.0,-0.01740366972477064
AFMID,9.0,95.0,5.0,0.08885688073394496
AFP,3.0,100.0,6.0,-0.01740366972477064
AFTPH,4.0,104.0,1.0,0.02466697247706422
AGA,1.0,92.0,16.0,-0.06871284403669721
AGAP1,3.0,100.0,6.0,-0.010565137614678907
AGAP2,11.0,93.0,5.0,0.08108899082568805
AGAP3,6.0,101.0,2.0,0.07671743119266056
AGAP4,1.0,96.0,12.0,-0.0446440366972477
AGAP5,3.0,92.0,14.0,-0.054827522935779825
AGAP6,1.0,93.0,15.0,-0.05886972477064219
AGAP9,2.0,95.0,12.0,-0.04441559633027523
AGBL1,3.0,77.0,29.0,-0.10326238532110092
AGBL2,2.0,101.0,6.0,0.009326605504587157
AGBL3,9.0,96.0,4.0,0.07387247706422015
AGBL4,1.0,95.0,13.0,-0.027997247706422028
AGBL5,2.0,106.0,1.0,0.030514678899082597
AGER,4.0,101.0,4.0,0.057673394495412866
AGFG1,1.0,102.0,6.0,-0.01289816513761468
AGFG2,8.0,99.0,2.0,0.07743027522935779
AGGF1,5.0,88.0,16.0,-0.04094587155963303
AGK,7.0,98.0,4.0,0.06687522935779813
AGL,1.0,86.0,22.0,-0.07067706422018347
AGMAT,3.0,92.0,14.0,-0.010316513761467886
AGMO,30.0,77.0,2.0,0.2051073394495412
AGO1,4.0,97.0,8.0,0.009631192660550464
AGO2,27.0,81.0,1.0,0.18545321100917433
AGO3,5.0,96.0,8.0,0.013488073394495417
AGO4,4.0,97.0,8.0,0.009631192660550464
AGPAT1,4.0,101.0,4.0,0.057673394495412866
AGPAT2,0.0,89.0,20.0,-0.0848954128440367
AGPAT3,8.0,89.0,12.0,0.004269724770642205
AGPAT4,0.0,84.0,25.0,-0.10255596330275231
AGPAT5,1.0,69.0,39.0,-0.14247614678899082
AGPS,2.0,101.0,6.0,0.0004229357798165125
AGR2,29.0,78.0,2.0,0.1971055045871559
AGR3,28.0,79.0,2.0,0.1924256880733945
AGRN,2.0,97.0,10.0,-0.01346238532110092
AGRP,5.0,91.0,13.0,0.008611009174311927
AGT,26.0,81.0,2.0,0.17169633027522935
AGTPBP1,0.0,84.0,25.0,-0.1074926605504587
AGTR1,5.0,93.0,11.0,0.01607155963302752
AGTR2,16.0,87.0,6.0,0.12152568807339445
AGTRAP,3.0,93.0,13.0,-0.020125688073394495
AGXT,0.0,102.0,7.0,-0.018545871559633022
AGXT2,25.0,84.0,0.0,0.2037669724770642
AHCTF1,25.0,81.0,3.0,0.17111009174311922
AHCY,10.0,93.0,6.0,0.06928532110091744
AHCYL1,2.0,83.0,24.0,-0.07689449541284402
AHCYL2,8.0,99.0,2.0,0.07568715596330274
AHDC1,3.0,96.0,10.0,-0.006452293577981651
AHI1,4.0,81.0,24.0,-0.0748275229357798
AHNAK,1.0,101.0,7.0,-0.00023761467889908238
AHNAK2,10.0,96.0,3.0,0.061675229357798136
AHR,29.0,78.0,2.0,0.19353486238532108
AHRR,37.0,72.0,0.0,0.25256238532110087
AHSA1,10.0,95.0,4.0,0.04222293577981651
AHSA2,3.0,104.0,2.0,0.01854862385321101
AHSG,2.0,95.0,12.0,0.007650458715596324
AHSP,9.0,97.0,3.0,0.08060917431192662
AICDA,4.0,84.0,21.0,-0.03679816513761467
AIDA,26.0,82.0,1.0,0.17227889908256883
AIF1,5.0,100.0,4.0,0.07041743119266056
AIF1L,0.0,89.0,20.0,-0.0818678899082569
AIFM1,18.0,85.0,6.0,0.12334311926605504
AIFM2,3.0,91.0,15.0,-0.05863761467889908
AIFM3,3.0,85.0,21.0,-0.056033944954128424
AIG1,4.0,80.0,25.0,-0.08516055045871558
AIM1,0.0,78.0,31.0,-0.12190733944954135
AIM1L,1.0,98.0,10.0,-0.014803669724770645
AIM2,35.0,72.0,2.0,0.2187284403669725
AIMP1,2.0,93.0,14.0,-0.050613761467889866
AIMP2,29.0,78.0,2.0,0.19480550458715593
AIP,9.0,99.0,1.0,0.09365229357798163
AIPL1,0.0,67.0,42.0,-0.16624862385321107
AIRE,6.0,91.0,12.0,-0.0008834862385321112
AJAP1,2.0,96.0,11.0,-0.014990825688073393
AJUBA,10.0,93.0,6.0,0.05631376146788988
AK1,0.0,89.0,20.0,-0.08330917431192661
AK2,1.0,101.0,7.0,0.006558715596330281
AK3,3.0,71.0,35.0,-0.11520550458715599
AK4,2.0,91.0,16.0,-0.04402752293577982
AK5,3.0,88.0,18.0,-0.047562385321100895
AK6,5.0,92.0,12.0,-0.02720917431192662
