,Mutation,Brca_odds,Brca_pvalue
2630,DPCD,0.0,0.4836065573770462
2631,DPCR1,0.6120218579234973,0.6722168206125404
2632,DPEP1,inf,0.49640970058257533
2633,DPEP2,0.0,0.4836065573770462
2634,DPEP3,1.901639344262295,1.0
2635,DPH7,inf,0.49640970058257533
2636,DPM3,0.0,0.4836065573770462
2637,DPP10,inf,1.0
2638,DPP3,inf,0.49640970058257533
2639,DPP4,inf,1.0
2640,DPP6,0.4596774193548387,0.6097175179514989
2641,DPP7,0.0,0.2318114076683369
2642,DPP8,inf,1.0
2643,DPP9,0.9354838709677419,1.0
2644,DPPA3,0.0,0.4836065573770462
2645,DPPA4,inf,1.0
2646,DPRX,inf,1.0
2647,DPY19L1,inf,0.49640970058257533
2648,DPY19L2,inf,1.0
2649,DPYS,inf,1.0
2650,DPYSL2,inf,1.0
2651,DPYSL3,0.0,0.2318114076683369
2652,DPYSL5,inf,0.24461455087386613
2653,DQX1,inf,1.0
2654,DRAP1,0.0,0.4836065573770462
2655,DRAXIN,inf,1.0
2656,DRC1,0.9354838709677419,1.0
2657,DRD2,inf,1.0
2658,DRD3,inf,1.0
2659,DRD4,0.9354838709677419,1.0
2660,DRD5,inf,0.49640970058257533
2661,DRG2,inf,1.0
2662,DRGX,inf,0.49640970058257533
2663,DROSHA,0.0,0.4836065573770462
2664,DRP2,1.901639344262295,1.0
2665,DSC2,0.0,0.4836065573770462
2666,DSC3,0.0,0.4836065573770462
2667,DSCAM,0.4596774193548387,0.6097175179514989
2668,DSCAML1,inf,1.0
2669,DSCC1,inf,1.0
2670,DSE,0.0,0.4836065573770462
2671,DSEL,inf,1.0
2672,DSG1,0.0,0.4836065573770462
2673,DSG2,1.901639344262295,1.0
2674,DSG3,1.901639344262295,1.0
2675,DSG4,inf,1.0
2676,DSP,0.4596774193548387,0.6097175179514989
2677,DSPP,3.9322033898305087,0.3659276202013103
2678,DST,1.425,1.0
2679,DSTYK,0.4596774193548387,0.6097175179514989
2680,DTD1,0.0,0.4836065573770462
2681,DTHD1,inf,0.49640970058257533
2682,DTNA,inf,0.49640970058257533
2683,DTNB,0.0,0.2318114076683369
2684,DTX1,0.9354838709677419,1.0
2685,DTX2,inf,0.49640970058257533
2686,DTX3L,inf,1.0
2687,DTX4,0.9354838709677419,1.0
2688,DUOX1,0.9354838709677419,1.0
2689,DUOX2,inf,0.49640970058257533
2690,DUOXA1,inf,0.49640970058257533
2691,DUS1L,inf,0.49640970058257533
2692,DUS2,inf,1.0
2693,DUS3L,inf,0.24461455087386613
2694,DUSP11,inf,0.49640970058257533
2695,DUSP13,inf,0.49640970058257533
2696,DUSP15,inf,1.0
2697,DUSP16,inf,1.0
2698,DUSP23,inf,1.0
2699,DUSP27,0.9354838709677419,1.0
2700,DUSP5,inf,1.0
2701,DUSP8,inf,1.0
2702,DUSP9,inf,1.0
2703,DUT,inf,1.0
2704,DUX4L4,0.3010752688172043,0.352808881308924
2705,DVL1,0.0,0.4836065573770462
2706,DVL2,inf,1.0
2707,DVL3,0.0,0.4836065573770462
2708,DYDC1,inf,1.0
2709,DYM,2.9,0.619556572120785
2710,DYNAP,inf,1.0
2711,DYNC1H1,0.4596774193548387,0.6097175179514989
2712,DYNC1I1,inf,1.0
2713,DYNC1I2,inf,1.0
2714,DYNC1LI2,0.9354838709677419,1.0
2715,DYNC2H1,inf,0.11963387712489079
2716,DYRK1A,0.9354838709677419,1.0
2717,DYRK1B,inf,1.0
2718,DYRK2,inf,1.0
2719,DYRK3,inf,1.0
2720,DYRK4,inf,0.49640970058257533
2721,DYSF,0.6120218579234973,0.6722168206125404
2722,DZANK1,inf,1.0
2723,DZIP1,0.4596774193548387,0.6097175179514989
2724,DZIP1L,inf,0.49640970058257533
2725,DZIP3,0.0,0.4836065573770462
2726,E2F1,inf,1.0
2727,E2F3,0.0,0.4836065573770462
2728,E2F4,0.0,0.4836065573770462
2729,E2F6,0.4596774193548387,0.6097175179514989
2730,E2F7,0.9354838709677419,1.0
2731,E2F8,inf,1.0
2732,EAPP,inf,1.0
2733,EARS2,0.0,0.4836065573770462
2734,EBF1,0.9354838709677419,1.0
2735,EBF2,0.9354838709677419,1.0
2736,EBF3,inf,0.24461455087386613
2737,EBLN1,0.0,0.4836065573770462
2738,EBP,inf,1.0
2739,ECD,inf,1.0
2740,ECE1,inf,0.49640970058257533
2741,ECE2,0.9354838709677419,1.0
2742,ECEL1,0.9354838709677419,1.0
2743,ECH1,0.9354838709677419,1.0
2744,ECHDC3,inf,1.0
2745,ECM1,inf,1.0
2746,ECSIT,0.0,0.2318114076683369
2747,ECT2,inf,1.0
2748,ECT2L,inf,1.0
2749,EDA,inf,1.0
2750,EDA2R,inf,1.0
2751,EDARADD,inf,1.0
2752,EDC4,0.2896174863387978,0.15393557848800668
2753,EDEM1,0.0,0.4836065573770462
2754,EDEM3,inf,0.24461455087386613
2755,EDIL3,inf,1.0
2756,EDN2,inf,1.0
2757,EDN3,1.901639344262295,1.0
2758,EDNRA,inf,1.0
2759,EEA1,inf,1.0
2760,EEF1A1,0.0,0.4836065573770462
2761,EEF1A2,inf,1.0
2762,EEFSEC,0.9354838709677419,1.0
2763,EFCAB10,inf,1.0
2764,EFCAB12,inf,1.0
2765,EFCAB13,0.0,0.4836065573770462
2766,EFCAB14,0.9354838709677419,1.0
2767,EFCAB3,inf,1.0
2768,EFCAB4B,inf,0.49640970058257533
2769,EFCAB5,inf,0.49640970058257533
2770,EFCAB6,inf,1.0
2771,EFCAB9,0.0,0.4836065573770462
2772,EFHB,inf,1.0
2773,EFHD1,0.0,0.4836065573770462
2774,EFNA4,0.9354838709677419,1.0
2775,EFNB1,inf,1.0
2776,EFNB3,0.0,0.4836065573770462
2777,EFR3B,inf,0.49640970058257533
2778,EFTUD1,inf,0.49640970058257533
2779,EFTUD2,inf,1.0
2780,EGF,inf,0.49640970058257533
2781,EGFLAM,3.9322033898305087,0.3659276202013103
2782,EGFR,0.3010752688172043,0.352808881308924
2783,EGR1,inf,1.0
2784,EGR2,0.9354838709677419,1.0
2785,EGR4,0.0,0.4836065573770462
2786,EHBP1,1.901639344262295,1.0
2787,EHBP1L1,1.425,1.0
2788,EHD3,1.901639344262295,1.0
2789,EHD4,inf,1.0
2790,EHF,inf,1.0
2791,EHMT1,0.4596774193548387,0.6097175179514989
2792,EHMT2,inf,1.0
2793,EID2B,0.0,0.4836065573770462
2794,EID3,inf,1.0
2795,EIF1AD,inf,1.0
2796,EIF2A,0.0,0.4836065573770462
2797,EIF2AK2,inf,0.49640970058257533
2798,EIF2AK3,inf,0.49640970058257533
2799,EIF2AK4,0.0,0.2318114076683369
2800,EIF2B3,inf,0.49640970058257533
2801,EIF2B4,0.0,0.4836065573770462
2802,EIF2B5,inf,1.0
2803,EIF2D,inf,1.0
2804,EIF2S1,0.0,0.4836065573770462
2805,EIF2S3,0.9354838709677419,1.0
2806,EIF3A,0.0,0.4836065573770462
2807,EIF3B,inf,1.0
2808,EIF3D,inf,0.49640970058257533
2809,EIF3H,inf,1.0
2810,EIF3I,inf,1.0
2811,EIF3J,2.9,0.619556572120785
2812,EIF3K,inf,1.0
2813,EIF3L,0.0,0.4836065573770462
2814,EIF4A1,0.0,0.4836065573770462
2815,EIF4A2,2.9,0.619556572120785
2816,EIF4E,inf,1.0
2817,EIF4E1B,inf,1.0
2818,EIF4ENIF1,0.9354838709677419,1.0
2819,EIF4G1,inf,0.058060441355786196
2820,EIF4G2,0.9354838709677419,1.0
2821,EIF4G3,0.0,0.4836065573770462
2822,EIF5,0.0,0.4836065573770462
2823,EIF5A,inf,1.0
2824,EIF5B,inf,1.0
2825,ELAC1,0.0,0.4836065573770462
2826,ELANE,inf,1.0
2827,ELAVL3,inf,1.0
2828,ELAVL4,inf,1.0
2829,ELF1,0.9354838709677419,1.0
2830,ELF2,inf,1.0
2831,ELFN1,inf,0.49640970058257533
2832,ELL2,inf,1.0
2833,ELL3,0.9354838709677419,1.0
2834,ELMO1,2.9,0.619556572120785
2835,ELMO3,0.0,0.2318114076683369
2836,ELMOD1,0.0,0.4836065573770462
2837,ELMSAN1,1.901639344262295,1.0
2838,ELN,1.901639344262295,1.0
2839,ELOF1,inf,1.0
2840,ELOVL1,inf,1.0
2841,ELOVL2,inf,0.49640970058257533
2842,ELP2,inf,1.0
2843,ELP3,inf,1.0
2844,ELSPBP1,inf,1.0
2845,ELTD1,inf,1.0
2846,EMC3,0.0,0.2318114076683369
2847,EMC7,inf,0.49640970058257533
2848,EMC9,0.0,0.4836065573770462
2849,EMCN,inf,1.0
2850,EME2,0.0,0.4836065573770462
2851,EMID1,inf,1.0
2852,EMILIN1,0.9344262295081968,1.0
2853,EMILIN2,inf,0.49640970058257533
2854,EMILIN3,inf,0.49640970058257533
2855,EML2,0.0,0.4836065573770462
2856,EML3,inf,1.0
2857,EML5,0.9354838709677419,1.0
2858,EML6,0.9333333333333333,1.0
2859,EMP3,0.0,0.4836065573770462
2860,EMR1,0.9354838709677419,1.0
2861,EMR3,inf,1.0
2862,EN1,0.0,0.4836065573770462
2863,ENAH,0.0,0.2318114076683369
2864,ENAM,inf,0.24461455087386613
2865,ENDOD1,0.9354838709677419,1.0
2866,ENDOU,0.0,0.4836065573770462
2867,ENG,inf,1.0
2868,ENGASE,inf,0.49640970058257533
2869,ENHO,inf,1.0
2870,ENKD1,inf,1.0
2871,ENKUR,inf,1.0
2872,ENO1,inf,1.0
2873,ENO3,inf,1.0
2874,ENOSF1,inf,1.0
2875,ENOX1,inf,0.49640970058257533
2876,ENOX2,0.0,0.4836065573770462
2877,ENPEP,0.9354838709677419,1.0
2878,ENPP3,inf,1.0
2879,ENPP4,inf,1.0
2880,ENPP5,inf,1.0
2881,ENPP6,inf,1.0
2882,ENPP7,inf,0.49640970058257533
2883,ENTHD1,inf,1.0
2884,ENTHD2,inf,1.0
2885,ENTPD1,inf,1.0
2886,ENTPD2,inf,1.0
2887,ENTPD4,0.0,0.4836065573770462
2888,ENTPD6,inf,0.49640970058257533
2889,ENY2,inf,1.0
2890,EOMES,inf,1.0
2891,EP300,inf,0.49640970058257533
2892,EP400,1.425,1.0
2893,EP400NL,0.0,0.4836065573770462
2894,EPAS1,inf,1.0
2895,EPB41,inf,0.49640970058257533
2896,EPB41L1,2.9,0.619556572120785
2897,EPB41L2,inf,1.0
2898,EPB41L3,0.9354838709677419,1.0
2899,EPB41L4A-AS2,inf,0.49640970058257533
2900,EPB41L4B,0.9354838709677419,1.0
2901,EPB41L5,inf,1.0
2902,EPB42,inf,1.0
2903,EPC2,0.4596774193548387,0.6097175179514989
2904,EPDR1,inf,0.49640970058257533
2905,EPG5,0.0,0.4836065573770462
2906,EPHA10,inf,1.0
2907,EPHA2,inf,1.0
2908,EPHA3,inf,1.0
2909,EPHA5,0.4596774193548387,0.6097175179514989
2910,EPHA6,inf,0.49640970058257533
2911,EPHA7,inf,1.0
2912,EPHA8,inf,1.0
2913,EPHB1,1.901639344262295,1.0
2914,EPHB2,inf,0.49640970058257533
2915,EPHB4,inf,1.0
2916,EPHB6,inf,0.49640970058257533
2917,EPHX1,0.9354838709677419,1.0
2918,EPHX2,1.901639344262295,1.0
2919,EPM2A,inf,1.0
2920,EPM2AIP1,0.0,0.4836065573770462
2921,EPN1,0.9354838709677419,1.0
2922,EPN2,0.0,0.4836065573770462
2923,EPPIN,inf,1.0
2924,EPPK1,2.9,0.619556572120785
2925,EPS15,0.0,0.4836065573770462
2926,EPS15L1,inf,1.0
2927,EPS8L1,inf,1.0
2928,EPS8L2,inf,1.0
2929,EPS8L3,inf,1.0
2930,EPSTI1,inf,0.49640970058257533
2931,EPT1,inf,1.0
2932,EPX,0.9344262295081968,1.0
2933,EPYC,0.0,0.4836065573770462
2934,ERAP1,0.0,0.4836065573770462
2935,ERAS,inf,1.0
2936,ERBB2,1.901639344262295,1.0
2937,ERBB2IP,inf,1.0
2938,ERBB3,1.901639344262295,1.0
2939,ERBB4,0.9354838709677419,1.0
2940,ERC2,0.3010752688172043,0.352808881308924
2941,ERCC2,0.4596774193548387,0.6097175179514989
2942,ERCC4,0.9354838709677419,1.0
2943,ERCC6,1.901639344262295,1.0
2944,ERCC6-PGBD3,inf,1.0
2945,ERCC6L,inf,1.0
2946,ERCC6L2,1.901639344262295,1.0
2947,ERF,inf,1.0
2948,ERG,inf,1.0
2949,ERICH1,0.9354838709677419,1.0
2950,ERMARD,inf,1.0
2951,ERN1,1.901639344262295,1.0
2952,ERN2,0.9354838709677419,1.0
2953,ERO1LB,0.0,0.4836065573770462
2954,ERP29,inf,1.0
2955,ERP44,inf,1.0
2956,ERV3-1,0.0,0.4836065573770462
2957,ERVFRD-1,inf,1.0
2958,ERVMER34-1,inf,1.0
2959,ERVV-1,inf,0.49640970058257533
2960,ERVV-2,0.0,0.4836065573770462
2961,ERVW-1,inf,0.49640970058257533
2962,ESCO1,0.4596774193548387,0.6097175179514989
2963,ESCO2,0.0,0.4836065573770462
2964,ESM1,inf,1.0
2965,ESPL1,inf,1.0
2966,ESPN,0.4596774193548387,0.6097175179514989
2967,ESPNL,0.9344262295081968,1.0
2968,ESR1,0.4596774193548387,0.6097175179514989
2969,ESRP1,inf,1.0
2970,ESRP2,inf,1.0
2971,ESRRG,inf,1.0
2972,ESX1,inf,1.0
2973,ESYT3,0.0,0.2318114076683369
2974,ETAA1,0.0,0.4836065573770462
2975,ETFDH,inf,1.0
2976,ETNK2,inf,1.0
2977,ETNPPL,inf,0.49640970058257533
2978,ETV1,inf,1.0
2979,ETV3,0.9354838709677419,1.0
2980,ETV3L,inf,1.0
2981,ETV7,0.0,0.4836065573770462
2982,EVA1C,inf,0.49640970058257533
2983,EVC,inf,0.24461455087386613
2984,EVC2,inf,0.49640970058257533
2985,EVI2A,0.0,0.4836065573770462
2986,EVI5,inf,1.0
2987,EVI5L,2.9,0.619556572120785
2988,EVL,inf,1.0
2989,EVPL,1.901639344262295,1.0
2990,EVPLL,inf,1.0
2991,EXD2,0.0,0.4836065573770462
2992,EXD3,inf,1.0
2993,EXO1,0.9354838709677419,1.0
2994,EXOC2,0.0,0.2318114076683369
2995,EXOC3L1,0.4596774193548387,0.6097175179514989
2996,EXOC3L2,inf,1.0
2997,EXOC3L4,inf,1.0
2998,EXOC4,inf,1.0
2999,EXOC5,0.0,0.2318114076683369
3000,EXOC6B,0.0,0.4836065573770462
3001,EXOC7,0.9354838709677419,1.0
3002,EXOSC10,inf,1.0
3003,EXOSC3,inf,1.0
3004,EXOSC4,0.0,0.4836065573770462
3005,EXOSC7,0.0,0.4836065573770462
3006,EXPH5,0.9344262295081968,1.0
3007,EXT1,2.9,0.619556572120785
3008,EXTL1,0.9354838709677419,1.0
3009,EXTL3,0.9354838709677419,1.0
3010,EYA2,inf,0.49640970058257533
3011,EYA4,inf,1.0
3012,EYS,0.9354838709677419,1.0
3013,EZH1,inf,1.0
3014,EZR,inf,0.49640970058257533
3015,F11,inf,0.49640970058257533
3016,F11R,inf,1.0
3017,F13A1,0.9354838709677419,1.0
3018,F2,inf,0.49640970058257533
3019,F2R,inf,0.49640970058257533
3020,F2RL1,0.0,0.4836065573770462
3021,F2RL3,inf,1.0
3022,F5,inf,1.0
3023,F7,0.9354838709677419,1.0
3024,F8,inf,0.11963387712489079
3025,F9,3.9322033898305087,0.3659276202013103
3026,FA2H,0.9354838709677419,1.0
3027,FAAH2,0.9354838709677419,1.0
3028,FABP1,0.9354838709677419,1.0
3029,FABP12,inf,1.0
3030,FABP4,inf,1.0
3031,FABP5,0.0,0.4836065573770462
3032,FABP7,0.0,0.4836065573770462
3033,FADS1,inf,1.0
3034,FADS2,inf,1.0
3035,FADS3,inf,1.0
3036,FADS6,0.0,0.4836065573770462
3037,FAF1,0.0,0.4836065573770462
3038,FAF2,inf,1.0
3039,FAHD2A,inf,0.49640970058257533
3040,FAHD2B,inf,1.0
3041,FAIM2,0.0,0.4836065573770462
3042,FAIM3,inf,1.0
3043,FAM101B,inf,1.0
3044,FAM102A,inf,1.0
3045,FAM102B,inf,1.0
3046,FAM104A,0.0,0.4836065573770462
3047,FAM105A,inf,1.0
3048,FAM106A,inf,1.0
3049,FAM107A,inf,0.49640970058257533
3050,FAM107B,inf,0.49640970058257533
3051,FAM110B,0.9354838709677419,1.0
3052,FAM111A,0.0,0.4836065573770462
3053,FAM114A2,inf,1.0
3054,FAM115C,inf,1.0
3055,FAM117B,0.0,0.4836065573770462
3056,FAM118A,0.0,0.4836065573770462
3057,FAM120A,1.901639344262295,1.0
3058,FAM120B,inf,1.0
3059,FAM120C,0.4596774193548387,0.6097175179514989
3060,FAM122A,0.0,0.4836065573770462
3061,FAM126A,inf,0.49640970058257533
3062,FAM129A,inf,1.0
3063,FAM129B,inf,1.0
3064,FAM129C,1.901639344262295,1.0
3065,FAM131B,inf,1.0
3066,FAM132B,0.0,0.4836065573770462
3067,FAM134B,0.0,0.4836065573770462
3068,FAM135B,0.4596774193548387,0.6097175179514989
3069,FAM13A,inf,1.0
3070,FAM13B,0.0,0.4836065573770462
3071,FAM13C,inf,1.0
3072,FAM149B1,inf,1.0
3073,FAM153B,inf,1.0
3074,FAM154A,inf,0.49640970058257533
3075,FAM155A,1.901639344262295,1.0
3076,FAM160A1,inf,0.24461455087386613
3077,FAM160A2,inf,0.49640970058257533
3078,FAM160B1,inf,1.0
3079,FAM161B,inf,1.0
3080,FAM162A,inf,1.0
3081,FAM163A,inf,1.0
3082,FAM163B,inf,1.0
3083,FAM166A,0.0,0.4836065573770462
3084,FAM166B,inf,0.49640970058257533
3085,FAM168B,0.0,0.4836065573770462
3086,FAM170B,inf,1.0
3087,FAM171A1,0.9354838709677419,1.0
3088,FAM171A2,inf,1.0
3089,FAM173A,0.0,0.4836065573770462
3090,FAM178B,0.9354838709677419,1.0
3091,FAM179A,inf,1.0
3092,FAM179B,0.9354838709677419,1.0
3093,FAM181B,inf,1.0
3094,FAM182B,0.9354838709677419,1.0
3095,FAM184A,inf,1.0
3096,FAM184B,inf,0.49640970058257533
3097,FAM185A,inf,1.0
3098,FAM186A,1.6091954022988506,0.7184489539755675
3099,FAM186B,0.4596774193548387,0.6097175179514989
3100,FAM187A,inf,1.0
3101,FAM188A,inf,1.0
3102,FAM188B,0.0,0.4836065573770462
3103,FAM189A1,inf,0.24461455087386613
3104,FAM189A2,0.0,0.4836065573770462
3105,FAM189B,1.901639344262295,1.0
3106,FAM192A,inf,1.0
3107,FAM193A,0.9344262295081968,1.0
3108,FAM193B,0.0,0.4836065573770462
3109,FAM194A,1.901639344262295,1.0
3110,FAM195B,inf,1.0
3111,FAM196A,0.9354838709677419,1.0
3112,FAM196B,inf,1.0
3113,FAM198A,inf,1.0
3114,FAM198B,inf,1.0
3115,FAM200B,1.901639344262295,1.0
3116,FAM205A,inf,1.0
3117,FAM208A,0.0,0.4836065573770462
3118,FAM208B,0.9354838709677419,1.0
3119,FAM209A,inf,1.0
3120,FAM209B,0.0,0.4836065573770462
3121,FAM20A,inf,1.0
3122,FAM20C,0.0,0.4836065573770462
3123,FAM210A,inf,1.0
3124,FAM213A,inf,1.0
3125,FAM214A,inf,1.0
3126,FAM215A,inf,1.0
3127,FAM217B,inf,1.0
3128,FAM219A,inf,1.0
3129,FAM219B,inf,1.0
3130,FAM21C,0.0,0.4836065573770462
3131,FAM221A,0.0,0.4836065573770462
3132,FAM221B,inf,1.0
3133,FAM222B,0.0,0.4836065573770462
3134,FAM227A,1.901639344262295,1.0
3135,FAM227B,inf,1.0
3136,FAM228A,inf,1.0
3137,FAM228B,0.0,0.4836065573770462
3138,FAM229A,0.0,0.4836065573770462
3139,FAM230A,2.9,0.619556572120785
3140,FAM231B,inf,1.0
3141,FAM231D,inf,1.0
3142,FAM25C,0.0,0.4836065573770462
3143,FAM26D,inf,1.0
3144,FAM26F,0.0,0.4836065573770462
3145,FAM27A,0.4596774193548387,0.6097175179514989
3146,FAM27B,inf,0.49640970058257533
3147,FAM27D1,inf,0.49640970058257533
3148,FAM27E1,inf,0.49640970058257533
3149,FAM27E2,inf,0.49640970058257533
3150,FAM27E3,inf,1.0
3151,FAM3D,inf,1.0
3152,FAM43A,0.0,0.4836065573770462
3153,FAM46C,inf,1.0
3154,FAM46D,inf,1.0
3155,FAM47A,2.9,0.619556572120785
3156,FAM47B,inf,1.0
3157,FAM47C,0.0,0.4836065573770462
3158,FAM47E-STBD1,inf,1.0
3159,FAM49A,inf,1.0
3160,FAM50A,0.0,0.2318114076683369
3161,FAM50B,inf,1.0
3162,FAM53B,inf,1.0
3163,FAM53C,inf,1.0
3164,FAM57B,inf,1.0
3165,FAM63A,inf,1.0
3166,FAM63B,inf,1.0
3167,FAM65B,1.901639344262295,1.0
3168,FAM65C,0.9354838709677419,1.0
3169,FAM69A,0.0,0.4836065573770462
3170,FAM69C,inf,1.0
3171,FAM71A,0.9354838709677419,1.0
3172,FAM71B,inf,1.0
3173,FAM71E1,inf,1.0
3174,FAM71E2,0.9354838709677419,1.0
3175,FAM71F1,inf,1.0
3176,FAM71F2,inf,1.0
3177,FAM78B,inf,1.0
3178,FAM83B,0.9354838709677419,1.0
3179,FAM83D,0.9354838709677419,1.0
3180,FAM83E,0.9354838709677419,1.0
3181,FAM83F,0.9354838709677419,1.0
3182,FAM83G,inf,1.0
3183,FAM83H,0.9354838709677419,1.0
3184,FAM84B,0.4596774193548387,0.6097175179514989
3185,FAM86A,0.9354838709677419,1.0
3186,FAM86B1,inf,1.0
3187,FAM86B2,inf,1.0
3188,FAM86C1,0.0,0.4836065573770462
3189,FAM8A1,1.901639344262295,1.0
3190,FAM90A1,inf,0.49640970058257533
3191,FAM92B,inf,1.0
3192,FAM98A,0.9354838709677419,1.0
3193,FAM98C,0.0,0.4836065573770462
3194,FAM9A,inf,1.0
3195,FAM9B,inf,0.49640970058257533
3196,FAM9C,inf,0.49640970058257533
3197,FAN1,inf,1.0
3198,FANCA,0.0,0.4836065573770462
3199,FANCB,inf,0.49640970058257533
3200,FANCD2OS,inf,1.0
3201,FANCG,inf,1.0
3202,FANCI,inf,1.0
3203,FANCM,5.0,0.20858067154200965
3204,FAP,0.9354838709677419,1.0
3205,FAR1,0.0,0.2318114076683369
3206,FAR2,inf,0.49640970058257533
3207,FARP1,inf,1.0
3208,FARP2,0.0,0.2318114076683369
3209,FAS,inf,1.0
3210,FASLG,inf,1.0
3211,FASN,inf,0.49640970058257533
3212,FASTKD2,inf,1.0
3213,FASTKD5,inf,1.0
3214,FAT1,0.3010752688172043,0.352808881308924
3215,FAT2,3.9322033898305087,0.3659276202013103
3216,FAT3,1.1853448275862069,1.0
3217,FAT4,0.9344262295081968,1.0
3218,FAXC,inf,1.0
3219,FBF1,1.901639344262295,1.0
3220,FBL,0.0,0.2318114076683369
3221,FBLIM1,inf,1.0
3222,FBLN1,inf,1.0
3223,FBLN2,inf,1.0
3224,FBLN5,0.9354838709677419,1.0
3225,FBLN7,inf,1.0
3226,FBN1,1.901639344262295,1.0
3227,FBN2,1.901639344262295,1.0
3228,FBN3,0.9344262295081968,1.0
3229,FBRS,inf,1.0
3230,FBRSL1,0.9354838709677419,1.0
3231,FBXL15,inf,1.0
3232,FBXL18,0.0,0.2318114076683369
3233,FBXL3,inf,0.49640970058257533
3234,FBXL4,0.0,0.4836065573770462
3235,FBXL6,inf,1.0
3236,FBXL7,0.0,0.4836065573770462
3237,FBXL8,0.0,0.4836065573770462
3238,FBXO10,inf,1.0
3239,FBXO11,0.9354838709677419,1.0
3240,FBXO15,inf,1.0
3241,FBXO16,inf,1.0
3242,FBXO21,inf,1.0
3243,FBXO24,0.0,0.4836065573770462
3244,FBXO27,inf,1.0
3245,FBXO28,inf,0.49640970058257533
3246,FBXO3,inf,1.0
3247,FBXO32,inf,1.0
3248,FBXO33,inf,1.0
3249,FBXO39,0.0,0.4836065573770462
3250,FBXO4,0.0,0.2318114076683369
3251,FBXO40,inf,1.0
3252,FBXO41,inf,1.0
3253,FBXO42,inf,1.0
3254,FBXO44,inf,1.0
3255,FBXO45,0.0,0.4836065573770462
3256,FBXO46,0.4596774193548387,0.6097175179514989
3257,FBXO47,0.9354838709677419,1.0
3258,FBXO7,inf,1.0
3259,FBXO8,inf,1.0
3260,FBXO9,inf,1.0
3261,FBXW10,inf,1.0
3262,FBXW11,inf,1.0
3263,FBXW5,0.9354838709677419,1.0
3264,FBXW7,inf,0.24461455087386613
3265,FBXW8,inf,1.0
3266,FCAMR,inf,1.0
3267,FCAR,inf,0.49640970058257533
3268,FCER1A,inf,1.0
3269,FCER2,0.0,0.4836065573770462
3270,FCGBP,0.9333333333333333,1.0
3271,FCGR1A,inf,1.0
3272,FCGR1B,inf,1.0
3273,FCGR2A,inf,0.49640970058257533
3274,FCGRT,inf,1.0
3275,FCHO1,inf,1.0
3276,FCHO2,0.0,0.4836065573770462
3277,FCN1,inf,1.0
3278,FCN2,inf,1.0
3279,FCN3,inf,1.0
3280,FCRL1,inf,1.0
3281,FCRL2,inf,1.0
3282,FCRL3,1.901639344262295,1.0
3283,FCRL4,inf,1.0
3284,FCRL5,1.901639344262295,1.0
3285,FCRL6,0.9354838709677419,1.0
3286,FCRLA,0.9354838709677419,1.0
3287,FCRLB,0.9354838709677419,1.0
3288,FDXACB1,inf,1.0
3289,FEM1C,1.901639344262295,1.0
3290,FEN1,inf,1.0
3291,FER1L6,inf,1.0
3292,FERMT1,inf,1.0
3293,FERMT2,inf,1.0
3294,FERMT3,0.0,0.4836065573770462
3295,FES,0.9354838709677419,1.0
3296,FETUB,0.9354838709677419,1.0
3297,FEV,0.0,0.4836065573770462
3298,FEZ1,inf,1.0
3299,FEZF1,inf,1.0
3300,FEZF2,inf,1.0
3301,FFAR1,inf,1.0
3302,FFAR3,inf,1.0
3303,FFAR4,inf,1.0
3304,FGA,0.9354838709677419,1.0
3305,FGB,inf,1.0
3306,FGD1,0.9354838709677419,1.0
3307,FGD3,inf,1.0
3308,FGD4,0.0,0.4836065573770462
3309,FGD5,0.0,0.4836065573770462
3310,FGD6,inf,1.0
3311,FGF10,inf,1.0
3312,FGF11,inf,1.0
3313,FGF13,inf,1.0
3314,FGF14,0.0,0.4836065573770462
3315,FGF16,inf,0.49640970058257533
3316,FGF17,inf,1.0
3317,FGF19,inf,1.0
3318,FGF23,0.0,0.4836065573770462
3319,FGF5,0.0,0.4836065573770462
3320,FGF7P1,inf,1.0
3321,FGFBP1,inf,1.0
3322,FGFBP2,0.0,0.2318114076683369
3323,FGFR1,0.0,0.4836065573770462
3324,FGFR4,inf,0.49640970058257533
3325,FGL1,inf,1.0
3326,FGL2,0.0,0.4836065573770462
3327,FH,0.9354838709677419,1.0
3328,FHAD1,0.9354838709677419,1.0
3329,FHDC1,inf,0.11963387712489079
3330,FHL1,0.0,0.4836065573770462
3331,FHL3,inf,1.0
3332,FHOD1,inf,1.0
3333,FHOD3,1.901639344262295,1.0
3334,FIBP,0.0,0.4836065573770462
3335,FIGN,inf,1.0
3336,FILIP1,0.9354838709677419,1.0
3337,FILIP1L,1.901639344262295,1.0
3338,FITM2,0.9354838709677419,1.0
3339,FIZ1,0.0,0.4836065573770462
3340,FJX1,0.0,0.4836065573770462
3341,FKBP11,1.901639344262295,1.0
3342,FKBP1C,0.0,0.4836065573770462
3343,FKBP2,inf,1.0
3344,FKBP4,0.0,0.4836065573770462
3345,FKBP6,inf,1.0
3346,FKBP9,0.9354838709677419,1.0
3347,FKBPL,0.0,0.4836065573770462
3348,FKRP,inf,1.0
3349,FKSG61,inf,1.0
3350,FLAD1,inf,0.49640970058257533
3351,FLCN,0.0,0.4836065573770462
3352,FLG,0.796875,0.7854069618922604
3353,FLG2,0.3010752688172043,0.352808881308924
3354,FLI1,inf,1.0
3355,FLJ20373,inf,1.0
