	event	proportion
01BR001	True	0.8807575925024628
01BR008	False	0.0
01BR009	False	0.0
01BR010	False	0.0
01BR015	True	1.0
01BR017	False	0.3360532425779265
01BR018	True	0.8046945777097547
01BR020	True	0.9241591634564043
01BR023	False	0.7978999524756237
01BR025	False	0.0
01BR026	True	1.0
01BR027	True	0.9252483811039642
01BR030	True	0.874660007366159
01BR031	False	0.20529766705677552
01BR032	False	0.0
01BR033	True	0.907542388234769
01BR040	False	0.0
01BR042	False	0.0
01BR043	True	1.0
01BR044	False	0.0
03BR002	False	0.0
03BR004	True	0.929788761189174
03BR005	False	0.0
03BR006	False	0.0
03BR010	False	0.0
03BR011	True	1.0
03BR013	False	0.7881994419764603
05BR001	False	0.0
05BR003	True	1.0
05BR004	False	0.0
05BR005	False	0.0
05BR009	False	0.0
05BR016	False	0.0
05BR026	False	0.0
05BR029	True	1.0
05BR038	False	0.0
05BR042	False	0.656598834829281
05BR043	False	0.4156053247351847
05BR044	False	0.0
05BR045	False	0.0
06BR003	False	0.0
06BR005	True	0.874660007366159
06BR006	False	0.0
06BR014	True	1.0
09BR001	True	1.0
09BR004	True	0.907542388234769
09BR005	False	0.0
09BR007	True	0.8722744794099625
11BR003	False	0.0
11BR004	True	1.0
11BR006	True	0.8046945777097547
11BR009	False	0.5523818162331907
11BR010	False	0.0
11BR011	True	0.9763475165708739
11BR012	True	0.8281932931671595
11BR013	False	0.0
11BR014	False	0.0
11BR015	True	0.9147868599754286
11BR016	True	0.9241591634564043
11BR017	True	0.9565955169546971
11BR018	True	0.9352667869535443
11BR019	True	0.8805354142533505
11BR020	True	0.8815392742065804
11BR022	False	0.0
11BR023	False	0.0
11BR024	True	1.0
11BR025	False	0.0
11BR027	False	0.7618089243188033
11BR028	True	1.0
11BR030	False	0.0
11BR031	True	1.0
11BR032	False	0.0
11BR036	False	0.0
11BR038	True	1.0
11BR040	False	0.0
11BR042	False	0.0
11BR043	True	1.0
11BR044	False	0.7469129086565257
11BR047	False	0.7618089243188033
11BR049	False	0.769472498519488
11BR050	False	0.0
11BR051	False	0.0
11BR053	False	0.0
11BR054	False	0.0
11BR055	False	0.0
11BR056	True	0.9057208034794241
11BR058	True	1.0
11BR059	True	1.0
11BR060	True	0.8896796675632884
11BR072	False	0.0
11BR073	True	1.0
11BR074	False	0.0
11BR075	False	0.669489803980447
11BR080	False	0.0
13BR009	False	0.0
14BR005	False	0.7618089243188033
14BR008	False	0.0
14BR014	False	0.7961071544594741
15BR003	False	0.0
16BR012	True	1.0
18BR002	False	0.0
18BR003	False	0.0
18BR004	False	0.0
18BR006	True	0.874660007366159
18BR007	False	0.0
18BR009	False	0.0
18BR010	True	1.0
18BR016	False	0.0
18BR017	False	0.0
18BR019	False	0.0
20BR001	False	0.0
20BR002	True	0.9403396978442647
20BR005	False	0.24266767619167195
20BR006	False	0.0
20BR007	True	0.907542388234769
20BR008	True	0.8737301909162323
21BR001	False	0.6849168705329532
21BR002	False	0.5990631181480818
21BR010	False	0.0
22BR005	False	0.0
22BR006	False	0.0
604	True	0.9147868599754286
