	event	proportion
01OV007	True	0.9308320259091094
01OV017	True	0.9961462676060074
01OV018	True	0.9586910509391344
01OV023	False	0.28542885651822464
01OV026	False	0.0
01OV030	False	0.0
01OV039	True	1.0
01OV041	True	0.9978219115750822
01OV047	False	0.0
02OV005	True	0.8938601287495954
02OV006	True	1.0
02OV008	False	0.7078918381352799
02OV015	False	0.0
02OV022	False	0.42582206324808397
02OV023	True	0.8254253145335458
02OV029	True	0.9537498496535842
02OV032	True	0.9501908957285699
02OV036	True	0.9576427716096441
02OV041	False	0.0
02OV044	True	1.0
02OV046	True	0.8914528173149545
04OV001	False	0.0
04OV004	False	0.0
04OV005	False	0.634873835036375
04OV008	True	0.8254253145335458
04OV011	False	0.0
04OV012	False	0.0
04OV013	False	0.2076220989774675
04OV017	False	0.0
04OV018	False	0.0
04OV021	False	0.0
04OV023	False	0.22546147505752961
04OV024	False	0.33773664083656285
04OV027	True	1.0
04OV028	True	0.891648322929951
04OV031	False	0.4664002845084822
04OV033	False	0.6967144112345917
04OV036	False	0.3198183881626076
04OV037	True	0.8412812234130052
04OV039	True	0.9983453603096075
04OV040	True	0.9623665786108345
04OV044	True	0.9995963309283803
04OV045	True	0.8849099845054753
04OV048	True	1.0
04OV049	False	0.7523692826353428
04OV050	False	0.0
04OV051	False	0.3375390900681158
04OV053	False	0.0
04OV054	False	0.6713109522057588
04OV055	True	1.0
04OV057	False	0.0
04OV058	True	0.9947536839293831
04OV063	False	0.6599433813085799
11OV002	False	0.776076203965254
13OV003	False	0.0
14OV011	False	0.0
15OV001	False	0.0
17OV001	False	0.736171390934288
17OV002	False	0.0
17OV010	False	0.0
17OV011	False	0.0
17OV013	False	0.0
17OV014	False	0.37183238895148407
17OV015	False	0.0
17OV017	True	1.0
17OV018	True	0.9910596946022099
17OV025	True	0.8768794960211264
17OV027	False	0.1998588623021397
17OV028	False	0.40285548746729966
17OV029	True	0.9899597889666956
17OV030	True	0.9979064814339864
17OV033	True	0.9968116057704723
17OV036	False	0.0
17OV039	False	0.0
17OV040	False	0.0
18OV001	False	0.0
20OV005	False	0.0
26OV002	False	0.0
26OV008	False	0.663792636474748
26OV009	False	0.23035784879041887
26OV011	False	0.4632108400650204
26OV013	False	0.7801962485031688
