	event	proportion
C3L-00104	False	0.0
C3L-00365	False	0.0
C3L-00674	False	0.0
C3L-00677	False	0.0
C3L-01040	False	0.0
C3L-01043	False	0.0
C3L-01045	False	0.0
C3L-01046	False	0.0
C3L-01048	False	0.0
C3L-01049	False	0.0
C3L-01061	False	0.0
C3L-01142	False	0.0
C3L-01146	False	0.0
C3L-01149	False	0.0
C3L-01154	False	0.0
C3L-01155	False	0.0
C3L-01156	False	0.0
C3L-01157	False	0.0
C3L-01327	False	0.0
C3L-01834	False	0.0
C3L-01887	False	0.0
C3L-02041	False	0.0
C3L-02465	False	0.0
C3L-02504	False	0.0
C3L-02542	False	0.04543113481252629
C3L-02642	False	0.0
C3L-02704	False	0.0
C3L-02705	False	0.0
C3L-02707	False	0.0
C3L-02708	False	0.0
C3L-02900	False	0.0
C3L-02955	False	0.0
C3L-02970	False	0.0
C3L-02984	False	0.0
C3L-03260	False	0.0
C3L-03266	False	0.0
C3L-03387	False	0.0
C3L-03390	False	0.0
C3L-03392	False	0.0
C3L-03400	False	0.0
C3L-03405	False	0.013568130218249244
C3L-03407	False	0.0
C3L-03681	False	0.0
C3L-03727	False	0.0
C3L-03728	False	0.0
C3L-03744	False	0.0
C3L-03748	False	0.0
C3L-03968	False	0.0
C3L-04084	False	0.0
C3N-00661	False	0.0
C3N-00662	False	0.0
C3N-00663	False	0.0
C3N-00665	False	0.0
C3N-01192	False	0.0
C3N-01196	False	0.0
C3N-01334	False	0.0
C3N-01364	False	0.0
C3N-01366	False	0.0
C3N-01367	False	0.0
C3N-01368	False	0.0
C3N-01369	False	0.0
C3N-01505	False	0.0
C3N-01515	False	0.0
C3N-01517	False	0.0
C3N-01518	False	0.0
C3N-01798	False	0.0
C3N-01814	False	0.0
C3N-01815	False	0.0
C3N-01816	True	1.0
C3N-01818	False	0.0
C3N-01851	False	0.0
C3N-01852	False	0.0
C3N-01856	False	0.0
C3N-01857	False	0.0
C3N-02181	False	0.0
C3N-02183	False	0.0
C3N-02185	False	0.2533841874750012
C3N-02186	False	0.0
C3N-02188	False	0.0
C3N-02190	False	0.0
C3N-02255	False	0.0
C3N-02256	False	0.0
C3N-02769	False	0.0
C3N-02770	False	0.0
C3N-02782	False	0.0
C3N-02783	False	0.0
C3N-02784	False	0.0
C3N-02785	True	1.0
C3N-02786	False	0.0
C3N-02788	False	0.0
C3N-03070	True	0.9116957596532557
C3N-03088	False	0.0
C3N-03180	False	0.0
C3N-03182	False	0.0
C3N-03183	False	0.0
C3N-03184	False	0.0
C3N-03186	False	0.0
C3N-03188	False	0.0
C3N-03473	False	0.0
