	event	proportion
01OV007	True	0.970240670029257
01OV017	True	1.0
01OV018	True	0.8643934531412276
01OV023	True	0.8862088843133515
01OV026	False	0.0
01OV030	False	0.0
01OV039	True	1.0
01OV041	True	0.9908755107199573
01OV047	False	0.0
02OV005	True	0.8926549178897649
02OV006	True	1.0
02OV008	False	0.6469084450410784
02OV015	True	1.0
02OV022	False	0.6125806643339701
02OV023	False	0.7524467892879912
02OV029	True	0.8722744794099625
02OV032	True	0.9862460015434085
02OV036	True	1.0
02OV041	False	0.0
02OV044	True	0.9147868599754286
02OV046	True	1.0
04OV001	False	0.0
04OV004	False	0.0
04OV005	False	0.5576649228331594
04OV008	True	1.0
04OV011	False	0.0
04OV012	False	0.0
04OV013	False	0.49418653472824103
04OV017	False	0.0
04OV018	False	0.0
04OV021	True	0.9147868599754286
04OV023	False	0.22729904242320373
04OV024	False	0.3360532425779265
04OV027	True	0.9057208034794241
04OV028	True	0.9243614344580132
04OV031	False	0.7211182239870875
04OV033	False	0.6403829256922602
04OV036	True	0.8757969642163645
04OV037	False	0.7618089243188033
04OV039	True	1.0
04OV040	True	0.9057208034794241
04OV044	True	0.8807575925024628
04OV045	True	1.0
04OV048	True	1.0
04OV049	False	0.6838090345963614
04OV050	False	0.0
04OV051	False	0.6781171372041392
04OV053	True	0.9446646786471379
04OV054	False	0.6079030340411545
04OV055	True	1.0
04OV057	False	0.0
04OV058	True	1.0
04OV063	False	0.6468362633666783
11OV002	True	1.0
13OV003	False	0.0
14OV011	True	0.8046945777097547
15OV001	False	0.0
17OV001	True	0.8037365951302672
17OV002	False	0.0
17OV010	False	0.0
17OV011	True	1.0
17OV013	False	0.0
17OV014	False	0.37777200663861354
17OV015	True	0.9147868599754286
17OV017	True	1.0
17OV018	True	1.0
17OV025	True	0.9147868599754286
17OV027	False	0.19770784992417823
17OV028	True	0.9032130631644552
17OV029	True	1.0
17OV030	True	0.8807575925024628
17OV033	True	1.0
17OV036	False	0.0
17OV039	False	0.6483409552948624
17OV040	False	0.0
18OV001	False	0.0
20OV005	True	1.0
26OV002	False	0.0
26OV008	False	0.7122452725657841
26OV009	True	0.9353403053256184
26OV011	True	0.8722744794099625
26OV013	True	0.874660007366159
