	event	proportion
01OV007	False	0.0
01OV017	False	0.6715689256162921
01OV018	False	0.0
01OV023	False	0.7311746370028973
01OV026	True	0.9986852762951439
01OV030	False	0.30117871917299244
01OV039	False	0.5215179927550907
01OV041	True	1.0
01OV047	False	0.43722829977813993
02OV005	True	0.9998502923157265
02OV006	True	0.9983831073966958
02OV008	True	0.9818036573426026
02OV015	False	0.0
02OV022	False	0.5015928054183117
02OV023	False	0.0
02OV029	False	0.3440900764469204
02OV032	False	0.6228143050194717
02OV036	False	0.2180668920228304
02OV041	False	0.3204393879602575
02OV044	True	0.8839665972512528
02OV046	False	0.7950462359841607
04OV001	False	0.7206261368233473
04OV004	False	0.15352382865086064
04OV005	True	0.9990966685463436
04OV008	False	0.0
04OV011	False	0.6160756731537185
04OV012	False	0.0
04OV013	True	0.9562651388329776
04OV017	True	0.8342103863544782
04OV018	True	0.9993916931509937
04OV021	False	0.005728929815549218
04OV023	False	0.5900762484678218
04OV024	False	0.0
04OV027	False	0.5896822208196033
04OV028	False	0.2430344127732829
04OV031	True	0.8960891986910463
04OV033	False	0.6886054368274255
04OV036	False	0.6345526277952918
04OV037	False	0.45323255976176957
04OV039	True	0.8684356219251629
04OV040	False	0.45937317950742673
04OV044	False	0.6441784225855736
04OV045	True	0.9955163602839578
04OV048	False	0.0
04OV049	False	0.5478867129332456
04OV050	False	0.0
04OV051	False	0.6188155842449667
04OV053	False	0.44055587864742246
04OV054	False	0.5929274418576037
04OV055	False	0.7969905009668115
04OV057	True	0.9993916931509937
04OV058	True	0.996412175345181
04OV063	False	0.541973470260339
11OV002	True	0.8069903789184592
13OV003	False	0.0
14OV011	True	1.0
15OV001	False	0.0
17OV001	False	0.16388811519935606
17OV002	False	0.0
17OV010	False	0.0
17OV011	False	0.09791862411220986
17OV013	False	0.0
17OV014	False	0.4743393091051147
17OV015	False	0.0
17OV017	False	0.399637208791887
17OV018	False	0.6987278344563932
17OV025	False	0.567835268064322
17OV027	False	0.45730242579534597
17OV028	False	0.354828818255417
17OV029	True	0.893018938431369
17OV030	True	0.9951033307987628
17OV033	True	1.0
17OV036	True	1.0
17OV039	False	0.7972594786669899
17OV040	False	0.0
18OV001	False	0.0
20OV005	True	0.9963140653383373
26OV002	True	1.0
26OV008	False	0.06108386081208989
26OV009	False	0.0
26OV011	False	0.16966626126106907
26OV013	False	0.0
