	event	proportion
01BR001	True	1.0
01BR008	False	0.0
01BR009	False	0.6649888077691813
01BR010	False	0.0
01BR015	True	1.0
01BR017	False	0.5322166719438522
01BR018	False	0.42155999524904464
01BR020	True	0.9913894639328762
01BR023	True	0.8335906684806558
01BR025	False	0.0
01BR026	True	1.0
01BR027	True	0.9925827594497425
01BR030	True	1.0
01BR031	False	0.0
01BR032	False	0.0
01BR033	False	0.0
01BR040	True	1.0
01BR042	False	0.1764990092749802
01BR043	False	0.63472416526617
03BR002	False	0.0
03BR004	True	1.0
03BR005	False	0.0
03BR006	True	1.0
03BR010	False	0.0
03BR011	False	0.0
03BR013	False	0.18580698221755507
05BR001	False	0.11426010468573393
05BR003	False	0.0
05BR004	False	0.0
05BR005	True	0.9171764996790526
05BR009	False	0.0
05BR016	False	0.0
05BR026	False	0.0
05BR029	True	0.8091103736832793
05BR038	False	0.0
05BR042	False	0.6749803507113981
05BR043	True	0.8676297058942309
05BR044	False	0.16018618029637507
05BR045	True	0.8409736263433133
06BR003	True	0.9767475810859981
06BR005	True	0.9998200034868123
06BR006	False	0.0
06BR014	False	0.0
09BR001	False	0.07283528145987293
09BR004	True	0.8826303662452757
09BR005	False	0.0
09BR007	False	0.0
11BR003	False	0.0
11BR004	True	0.90410951190284
11BR006	False	0.5892512313736106
11BR009	False	0.2797659559119676
11BR010	False	0.2631553736053867
11BR011	False	0.03290679087947546
11BR012	False	0.0567467783452089
11BR013	True	1.0
11BR014	False	0.0
11BR015	True	1.0
11BR016	False	0.42105031934497145
11BR017	False	0.07920722252381505
11BR018	False	0.0
11BR019	False	0.0
11BR020	False	0.2569874666264734
11BR022	False	0.0
11BR023	True	1.0
11BR024	False	0.0
11BR025	True	0.9313164462734719
11BR027	False	0.0
11BR028	False	0.3000243451733796
11BR030	True	1.0
11BR031	False	0.0
11BR032	False	0.0
11BR036	True	1.0
11BR038	False	0.03600768726012662
11BR040	False	0.0
11BR042	False	0.1472871330375662
11BR043	True	0.9884074158563433
11BR044	True	0.9992905567419162
11BR047	False	0.0
11BR049	False	0.0
11BR050	False	0.0
11BR051	True	1.0
11BR053	True	0.9885978311313197
11BR054	False	0.0
11BR055	False	0.0
11BR056	False	0.6406001732689699
11BR058	False	0.0
11BR059	False	0.0
11BR060	False	0.370179970714349
11BR072	False	0.0
11BR073	True	0.9004149445528381
11BR074	False	0.0
11BR075	False	0.0
11BR080	True	1.0
13BR009	False	0.7245618985087576
14BR005	False	0.7721092078734484
14BR008	False	0.0
14BR014	True	1.0
15BR003	False	0.0
16BR012	False	0.0
18BR002	False	0.0
18BR003	False	0.0
18BR004	False	0.0
18BR006	True	0.9053529911223219
18BR007	False	0.23493903486345916
18BR009	False	0.0
18BR010	True	1.0
18BR016	False	0.0
18BR017	False	0.0
18BR019	False	0.0
20BR001	False	0.658745836092238
20BR002	True	0.8329753909838814
20BR005	False	0.5601417070674827
20BR006	True	1.0
20BR007	False	0.45321499670618287
20BR008	False	0.008309185785673369
21BR001	False	0.5294920417032274
21BR002	False	0.0
21BR010	False	0.0
22BR005	False	0.0
22BR006	False	0.0
CPT000814	True	0.9918281186107564
CPT001846	False	0.0
