	event	proportion
01OV007	True	0.9309213393605489
01OV017	True	0.9961512437549486
01OV018	True	0.9587443913017005
01OV023	False	0.28596104332207944
01OV026	False	0.0
01OV030	False	0.0
01OV039	True	1.0
01OV041	True	0.9978247240413619
01OV047	False	0.0
02OV005	True	0.8939971823262154
02OV006	True	1.0
02OV008	False	0.7071930615514496
02OV015	False	0.0
02OV022	False	0.4265296887768292
02OV023	True	0.8256507348656852
02OV029	True	0.9529088222910775
02OV032	True	0.9502552119540205
02OV036	True	0.9576974655675152
02OV041	False	0.0
02OV044	True	1.0
02OV046	True	0.891592979343076
04OV001	False	0.0
04OV004	False	0.0
04OV005	False	0.6341994562168923
04OV008	True	0.8256507348656852
04OV011	False	0.0
04OV012	False	0.0
04OV013	False	0.2074079394011894
04OV017	False	0.0
04OV018	False	0.0
04OV021	False	0.0
04OV023	False	0.22517034693402016
04OV024	False	0.3375456384267949
04OV027	True	1.0
04OV028	True	0.8917342991363539
04OV031	False	0.4669776769377635
04OV033	False	0.6970520967137462
04OV036	False	0.31945935463335434
04OV037	True	0.8414861697329106
04OV039	True	0.9975166358514073
04OV040	True	0.9624151729320926
04OV044	True	0.9995968521678484
04OV045	True	0.8839826324598427
04OV048	True	1.0
04OV049	False	0.7525652164624531
04OV050	False	0.0
04OV051	False	0.33817920376564253
04OV053	False	0.0
04OV054	False	0.6716814400133636
04OV055	True	1.0
04OV057	False	0.0
04OV058	True	0.9947604582581353
04OV063	False	0.6593065183809852
11OV002	False	0.7763653465539472
13OV003	False	0.0
14OV011	False	0.0
15OV001	False	0.0
17OV001	False	0.7353662111992293
17OV002	False	0.0
17OV010	False	0.0
17OV011	False	0.0
17OV013	False	0.0
17OV014	False	0.3713860430032819
17OV015	False	0.0
17OV017	True	1.0
17OV018	True	0.9902403777919698
17OV025	True	0.8760959943401423
17OV027	False	0.19960079366520778
17OV028	False	0.4034811481327874
17OV029	True	0.9899727534334499
17OV030	True	0.9979091846990631
17OV033	True	0.9968157227985758
17OV036	False	0.0
17OV039	False	0.0
17OV040	False	0.0
18OV001	False	0.0
20OV005	False	0.0
26OV002	False	0.0
26OV008	False	0.6641352942705919
26OV009	False	0.2301518696470643
26OV011	False	0.4627581218444905
26OV013	False	0.7804004130733395
