	event	proportion
01OV007	True	0.967468564238513
01OV017	True	1.0
01OV018	True	0.9449124063330395
01OV023	True	0.9335383831468383
01OV026	False	0.0
01OV030	False	0.0
01OV039	True	1.0
01OV041	True	1.0
01OV047	False	0.0
02OV005	True	0.975806449508623
02OV006	True	1.0
02OV008	False	0.7071684928426437
02OV015	True	1.0
02OV022	False	0.6696430514430697
02OV023	True	0.8225378196929962
02OV029	True	0.9535275566085328
02OV032	True	0.9849648054007236
02OV036	True	1.0
02OV041	False	0.0
02OV044	True	1.0
02OV046	True	1.0
04OV001	False	0.0
04OV004	False	0.0
04OV005	False	0.6096118639571827
04OV008	True	1.0
04OV011	False	0.0
04OV012	False	0.0
04OV013	False	0.540220412371812
04OV017	False	0.0
04OV018	False	0.0
04OV021	True	1.0
04OV023	False	0.24847213309262994
04OV024	False	0.36735687544413675
04OV027	True	0.9900894329677538
04OV028	True	1.0
04OV031	False	0.7882909730540477
04OV033	False	0.7000351160591234
04OV036	True	0.9573781637395717
04OV037	True	0.832772045216375
04OV039	True	1.0
04OV040	True	0.9900894329677538
04OV044	True	0.9628008785851166
04OV045	True	1.0
04OV048	True	1.0
04OV049	False	0.7475064023271265
04OV050	False	0.0
04OV051	False	0.7412843000634636
04OV053	True	0.9395101484575888
04OV054	False	0.6645296960840505
04OV055	True	1.0
04OV057	False	0.0
04OV058	True	1.0
04OV063	False	0.7070895873865662
11OV002	True	1.0
13OV003	False	0.0
14OV011	True	0.879652532100613
15OV001	False	0.0
17OV001	False	0.7854544993409672
17OV002	False	0.0
17OV010	False	0.0
17OV011	True	1.0
17OV013	False	0.0
17OV014	False	0.3858777394400938
17OV015	True	1.0
17OV017	True	1.0
17OV018	True	1.0
17OV025	True	1.0
17OV027	False	0.21612449694510116
17OV028	True	0.8941972812791117
17OV029	True	1.0
17OV030	True	0.9628008785851166
17OV033	True	1.0
17OV036	False	0.0
17OV039	False	0.7087344425916622
17OV040	False	0.0
18OV001	False	0.0
20OV005	True	1.0
26OV002	False	0.0
26OV008	False	0.7785914989912679
26OV009	True	0.9872464359861484
26OV011	True	0.9535275566085328
26OV013	True	0.9561352984340554
