	event	proportion
01OV007	False	0.0
01OV017	False	0.6704070917683317
01OV018	False	0.0
01OV023	False	0.730256034052181
01OV026	True	0.9986807826581278
01OV030	False	0.3007443413593542
01OV039	False	0.5198822499143613
01OV041	True	1.0
01OV047	False	0.4372592538495364
02OV005	True	0.9998497806249514
02OV006	True	0.9983775809667497
02OV008	True	0.9817414634697594
02OV015	False	0.0
02OV022	False	0.5013527460076868
02OV023	False	0.0
02OV029	False	0.34327240475307547
02OV032	False	0.6229885725246448
02OV036	False	0.21738772215603608
02OV041	False	0.32157335915264623
02OV044	True	0.8835696793131218
02OV046	False	0.7943453942440913
04OV001	False	0.7211335735748114
04OV004	False	0.15404801514032082
04OV005	True	0.9990935810203159
04OV008	False	0.0
04OV011	False	0.616226908469331
04OV012	False	0.0
04OV013	True	0.9581087074517621
04OV017	True	0.8336437286285869
04OV018	True	0.9993896139991812
04OV021	False	0.005748510911552077
04OV023	False	0.590138619502114
04OV024	False	0.0
04OV027	False	0.5882401801457628
04OV028	False	0.24386391812255004
04OV031	True	0.8977270900020405
04OV033	False	0.687540936957695
04OV036	False	0.6347669912052343
04OV037	False	0.45278880091783413
04OV039	True	0.8679466651771676
04OV040	False	0.45947982328526266
04OV044	False	0.6444260347924501
04OV045	True	0.9955010355055877
04OV048	False	0.0
04OV049	False	0.5463427892136167
04OV050	False	0.0
04OV051	False	0.6195055987893637
04OV053	False	0.4405982061591288
04OV054	False	0.5914964931305563
04OV055	False	0.7962963045934173
04OV057	True	0.9993896139991812
04OV058	True	0.9963999124023157
04OV063	False	0.5403683642924637
11OV002	True	0.8083237613597335
13OV003	False	0.0
14OV011	True	1.0
15OV001	False	0.0
17OV001	False	0.1644481243835343
17OV002	False	0.0
17OV010	False	0.0
17OV011	False	0.09825362695782393
17OV013	False	0.0
17OV014	False	0.47599967322618797
17OV015	False	0.0
17OV017	False	0.3995393554600623
17OV018	False	0.6991618928766345
17OV025	False	0.5678204759238541
17OV027	False	0.45691098485216197
17OV028	False	0.35404785085732576
17OV029	True	0.8926529607853005
17OV030	True	0.9950865943134487
17OV033	True	1.0
17OV036	True	1.0
17OV039	False	0.7985596015470281
17OV040	False	0.0
18OV001	False	0.0
20OV005	True	0.9963014670620809
26OV002	True	1.0
26OV008	False	0.05929958990483982
26OV009	False	0.0
26OV011	False	0.16825296833236184
26OV013	False	0.0
