Name	luad_pvalue_transcriptomics	luad_rvalue_transcriptomics	hnscc_pvalue_transcriptomics	hnscc_rvalue_transcriptomics	ovarian_pvalue_transcriptomics	ovarian_rvalue_transcriptomics	colon_pvalue_transcriptomics	colon_rvalue_transcriptomics	brca_pvalue_transcriptomics	brca_rvalue_transcriptomics	lscc_pvalue_transcriptomics	lscc_rvalue_transcriptomics	luad_pvalue_proteomics	luad_rvalue_proteomics	hnscc_pvalue_proteomics	hnscc_rvalue_proteomics	ovarian_pvalue_proteomics	ovarian_rvalue_proteomics	colon_pvalue_proteomics	colon_rvalue_proteomics	brca_pvalue_proteomics	brca_rvalue_proteomics	lscc_pvalue_proteomics	lscc_rvalue_proteomics
FAM66A			0.295302476456947	0.12415880291504228					0.9186382603523969	0.01824447649598822														
FAM66B			0.026707150634945057	0.23990213595049065					0.11415642612817588	0.1758656250151803														
FAM66D			0.5882780638793832	0.06491480033175992					0.1963082804036339	0.14590338045651305														
FAM66E			0.02133775827509087	-0.24849304178766696					0.3149219788381871	0.12171464180150751	0.004008367964775282	0.308596326735116												
FAM85B			0.7284647253178611	0.043472801886694196																				
FAM86B1	0.0010943573791204657	0.3216560411284536	0.3397194997359573	0.11149821885094299	0.0003180425185975329	0.3724985514381295	2.776361779153899e-07	0.48429103652980593	0.030976459103248758	0.2211869825881136	0.22711270931017302	0.12283107484693757												
FAM86B2	0.030610028946639337	0.22356929487192595	0.7556198973683423	0.037941434099684784	0.2540147767916226	0.13098642503617927			0.4652736359940186	0.08740381343341413	0.05187404894992637	0.20444750250471577												
FAM86B3P			0.012833755438598375	0.265575751196427					0.07542168230543189	0.18978686279735296	2.5237450159904706e-07	0.48675746085396526												
FAM87A			0.11807045877779757	0.1786191113595111							0.10144873835896993	0.17188923162987257												
FAM90A25P			0.17044445928158236	0.15635869342558495																				
FAM90A2P			0.5355274496529898	0.0743373099456845																				
FBXO16	2.9681183982254916e-12	0.6191304685724641	0.0013215136101988895	0.33273463666123027	0.00021944854710088108	0.38137902678749147	2.026919737550513e-10	0.5790597321089859	0.006303892660592734	0.2716776797975642	0.0001695145507058545	0.3694476032252947												
FBXO25	2.213027967823789e-16	0.6978592969330418	1.060487365169788e-16	0.7116768916514277	2.2946000740111985e-07	0.5094362104549448	1.178234160453154e-16	0.7090092975552715	9.58103975247334e-12	0.5926421682643314	8.460468792073544e-08	0.502320588813443												
FDFT1	2.9229819436225206e-09	0.5438543691969318	0.003299206785424424	0.30692544382304654	0.062437562742477005	0.20567968397812553	1.2322269593553365e-10	0.5848956370096551	0.0007888979565593768	0.368900408068732	4.3081126506549606e-08	0.5116452452458874	0.003407758554723694	0.2985878715921186	0.03666125587840345	0.2330314874397441	8.310053371630583e-06	0.5090743427720243	1.7112453743333462e-05	0.45319624924875646	0.0009926934303628528	0.3180279551734366	0.000321088188682189	0.3678618872050892
FGF17	7.53349843006707e-05	0.39165022621015	0.02144064349372758	0.24771796603623353	0.3161336792983089	0.11457834676376298			0.3781509763657449	0.12354680703278557	0.009574321876832041	0.26261308288707186					0.16700854894162648	0.7384188776727111						
FGF20	0.13068329614463445	0.1652121395157836	0.019930967975193784	0.2511954615206171	0.05625115420578528	0.2107163870702954			0.5897778126722811	0.09411859115367963	0.26855824978399234	0.1271034252807418					0.1752668386034793	0.6208418910861404						
FGL1	0.023859725150406384	0.22860946007342448	0.5565517640295344	-0.07042941598605491	0.46000813982482375	0.08269445849339216			0.012441922996296468	0.3150569721355355	0.07571351295683107	0.18451061427315452	0.02823064403174994	0.23238255578298883	0.5148254863184172	0.09648644778967265	0.8457065473103095	-0.05379458122008869					0.18354928226031494	0.15085183466069785
FZD3	3.3890474953498545e-07	0.4793680417171721	1.4020394946538599e-06	0.4696760358908839	7.182792058544863e-08	0.5275035267918887	3.916779399230404e-13	0.6438122941025342	0.12472289678754821	0.16463574841338352	0.0028946185480447934	0.29722297796311625					0.0011680666452331412	0.4326677016093771						
GATA4	0.17043858753680352	0.18837115137761817	0.2742239778302169	0.12856593965377966	0.44315017455317085	0.08593796283235908			0.9470397260245167	0.014837153998861125	0.915108103021758	0.014104902897837467												
GFRA2	0.5120673380868135	0.06543697762747085	0.004635739235369815	0.29701886678583556	0.3063497905182426	0.11806533259418901			0.8782409656336734	-0.022881676792058922	0.027667216823140436	0.22201422230620554												
GNRH1	3.3159151842583925e-14	0.6591894169672446	4.28890331619692e-10	0.57917895091439	0.2190351841244031	0.14064623895929168	0.02104473300180952	0.23455785847601018	1.0263907545192275e-06	0.44862706477200154	2.014905764264358e-11	0.604366764108135												
GSR	1.936780927142675e-06	0.4516136347873043	6.927078630782276e-05	0.40039941178119	5.8668277514754375e-08	0.5307304861539272	3.067946223328513e-19	0.7484500263681266	1.3502680061655033e-09	0.5385932615546055	0.05518919533530761	0.19396155555246158	1.7487883020683247e-06	0.46732047686346645	0.0007200947314267671	0.3493054665051411	4.0378718818126846e-08	0.6035506283780614	5.255411395231193e-12	0.6562000685030466	5.952888825044667e-06	0.4243321442658122	0.07494066009159274	0.1884757171809417
GTF2E2	4.6979913977816605e-20	0.7514945201783214	9.323606532794451e-18	0.7290556005477189	7.985113191365916e-07	0.4901416613881183	1.3079160851147336e-15	0.6915907215975761	1.8030943056507434e-11	0.5861024792780899	8.323420506788434e-15	0.6732068854258632	1.0243935504403264e-05	0.4344006631848403	1.7369321690066155e-07	0.5113456456089627	5.084642993394219e-05	0.4705482581985233	0.0633298953344747	0.23392100572322203	9.300793100315996e-06	0.413286127061928	0.0004994996055643245	0.3575975626653608
HR	0.24224578462181418	0.11714599969849915	0.36790954259577774	0.10564272513886083	0.023439904038779522	0.2468138537114802	0.0003049490498947762	0.3537424245758969	0.06211033312587234	0.19408000851310825	0.009335066667736178	0.2612392647175291			0.2900794185334674	0.6066306798718545								
INTS10	5.633823743217701e-27	0.8284133898556707	1.4445866565072237e-19	0.754993066150093	6.599857257531165e-20	0.7847506043551821	5.1206193924915316e-27	0.8331990014305491	2.627554978477945e-12	0.6065165172577256	1.5526946798724251e-25	0.8200940438001284	0.10428815240792357	0.17451985142546997	0.024828381129534245	0.24902162661719013	0.1641892307509033	0.18955146563549397	0.1359182197298143	0.1784284556731965			0.027637418875496766	0.22938439593570814
INTS9	1.4582631415538714e-21	0.7707779689008094	9.890574312867701e-21	0.7702115221995345	1.5271776867798e-09	0.5798798704555326	2.324249580177317e-10	0.5771260470878476	2.088867601555055e-11	0.5834389961094444	3.710663139236487e-20	0.7578442544083848	0.0031821509748591187	0.30098950459110974	0.0024191769741432473	0.31775640174688	0.035431440903120004	0.2669610276756639	0.40803995767347434	0.11170076368937412			0.0035898063012614815	0.304879445929445
KBTBD11	8.593912226326525e-05	0.38020743325113143	1.6540420696854236e-05	0.4275062767512035	0.012422413582933018	0.2710451118447832	1.4991902377107393e-05	0.41668693026748965	0.6336261384591423	0.05912183300246883	0.003961184957649024	0.287405643185197	0.004772787722845165	0.2889527929862104	0.00048141636454077785	0.3596278748184485	0.5605625305081668	0.13387994685376392	0.0008316499286602582	0.36613009816206565	0.6634030391993367	0.051659132252642376	0.08975550207774871	0.18036647129110928
KBTBD11-OT1			0.005209337071133623	0.29326034514744914							0.5489624731098389	0.07205451839215252												
KCTD9	8.144212959082787e-22	0.774025954939163	8.891988347646348e-13	0.640630004147085	0.0031752982650343643	0.3137294825610371	1.1961265657411931e-05	0.421102516495049	7.156276883490647e-09	0.5178791934359589	2.7730003767754116e-14	0.6633961751694856	6.9989434837054585e-06	0.4419126097211662	0.21417203302812984	0.14408341794736929	0.8781108160795299	0.07038877299734007	0.374739662687115	0.2114370847732781	2.4913084324016326e-05	0.39355246605219707	0.004374740759296477	0.29790151828766775
KIF13B	1.5393778616315548e-11	0.6026361208754042	6.2843810353274395e-06	0.44430738988637253	6.908841648629565e-07	0.4927245225993594	1.8489252239571165e-05	0.41224546067856066	0.012441922996296468	0.24933377142234642	6.551104739715193e-11	0.591814420015532	5.15645711930902e-07	0.48826996304480996	1.7259472784035797e-05	0.4286065369485324	0.00031137997403204206	0.4263891279908974	3.1331030593030768e-12	0.6625628252785487	0.0006628619202692258	0.3276333310891103	7.251155930026805e-06	0.4456227069060468
LEPROTL1	4.2428948916279025e-15	0.6763034818665485	1.6011520889945063e-18	0.7404678914530508	5.355690595012673e-13	0.6646313239309598	2.8324820389634622e-18	0.7343804694587713	3.6048411918322554e-16	0.6795225244576808	2.594452365253884e-15	0.6826916995253187												
LGI3	0.0766675955494383	0.18171247106097516	0.7711966790730977	0.03514311207292996	0.013739042144103446	0.2666430154918318			0.5470329531915025	0.1033595817821846	0.05187398793836605	0.19791926511709973												
LINC00208			0.5683708140020736	-0.06808526464553599																				
LINC00589			0.059191446899048754	0.20959023504434432					0.020680263934097883	0.28160881519036884	0.10343468869843642	0.16622713785345505												
LINC00599			0.0012296407305258596	0.3347549327684656					0.4611444885204513	-0.3666249187800962	0.06084326900896004	-0.31710541783895463												
LINC02099			0.9838673433572355	-0.001978036803769803																				
LINC02153			0.19796649026324586	0.1484731677184375																				
LINC02209			0.13878992252123648	0.17089230037447795																				
LONRF1	8.846017042349437e-15	0.6702587118250704	0.0008004795597716412	0.3459784849158729	1.1006541094012628e-08	0.5540687481670015	8.766421446486526e-15	0.6762614419325901	2.003231551523985e-05	0.3999781806022298	2.4826499480661486e-08	0.5195565514002852												
LOXL2	0.24224578462181418	0.11709837758496018	0.34293936990361557	-0.11058430945849787			0.8752664245818249	-0.01550362579143963	0.2277737140993278	0.13476374743875244	0.02142108122267305	0.2326528685514902	0.5774860803581803	0.05659630041819334	0.3162115794090908	-0.11805605960143387	0.09317976726370697	0.2233724377398169	0.9349468124573956	-0.008486501071398918	0.871770146475636	0.017471171946516914	0.3419943930154755	0.10661176752759713
LPL	0.12680910010271013	0.15505194434592467	0.30795506470015155	-0.12142849918976124	0.17213455333929414	0.15465506520011285	0.40545008161306395	-0.08902557930349399	0.8795736173229777	0.02200844414262513	0.0004998070032328604	0.344064555361028	0.00034538777572743395	0.3583903342597323	0.8179118970725003	0.03345838048898875	0.21022461673902942	0.4034688774900245			0.8928777795170713	0.012810005936504242	0.8950146122198915	-0.0152198147780769
LZTS1	0.48580016118323244	0.07035740977558542	0.25776547118120674	-0.13223530897807806	0.0812391486126111	0.19389235776552316			0.9298577723137482	-0.014004124430050655	0.023497304940861306	0.22921049557882522	0.4997216602443768	0.07047177468276687	0.7935566549377291	-0.03710676957943748	0.7281791869986783	-0.06717962829681592			0.1032068258507218	0.16953528179020522	0.008500594966508073	0.27091088510808475
LZTS1-AS1			0.8338161741868749	0.023813340062505097																				
MBOAT4	0.0876089065024988	0.17403850973316282	0.11597803116247617	0.17972707980611238	0.09443799564529663	0.18650937656274788			0.46332553200056187	-0.20064949135364885	0.9327807079260332	0.012547609670332104												
MCPH1	1.578421225133028e-29	0.8490622815523935	1.4351137315590646e-27	0.8420903540415732	2.7550755622771746e-15	0.7092044508233969	3.0274357423912236e-22	0.7853667215696245	4.9191365102921544e-18	0.7118205179404672	7.035114514110618e-26	0.8256128560900953												
MCPH1-AS1			8.483887897130956e-09	0.5432715082822415																				
MFHAS1	3.299325665292287e-10	0.5699750990357837	3.506314063368779e-07	0.4919508609200057	4.8403624079886986e-08	0.5337114861310217	9.27545327786881e-06	0.4259719236958591	2.4674238069948085e-06	0.4347360520454227	2.3699833748667536e-09	0.5501265057523838	0.19950555777538992	0.15558589768020437	0.08885342902544495	0.31357394141340644	0.1305873545886017	0.2637613239748112			0.7290909205726281	0.04795146752305628	0.0006506180356120816	0.3676590415337915
MICU3	2.1405652696546464e-05	0.40824534208828	0.1608797198640468	0.16109215458485465	1.1040220787316426e-05	0.44461903343106973			0.3781509763657449	0.10264288551282726	0.0007290339504666738	0.3335643898026347			0.5252134174877112	0.15666329234375803								
MIR124-1																								
MIR1322																								
MIR3148																								
MIR320A											3.080404122328374e-05	0.40592317958475954												
MIR3622A																								
MIR3622B																								
MIR3674																								
MIR383																								
MIR3926-1											0.9976283180153405	-0.0006265737267120014												
MIR3926-2																								
MIR4286																								
MIR4287																								
MIR4288																								
MIR4659A											0.0005310353974368893	0.34395976381989557												
MIR4659B																								
MIR4660											0.00022345690096332385	0.4041662926392407												
MIR548H4									0.3781509763657449	0.13101033601391207														
MIR548I3			0.3690159091211101	0.10506946153476777																				
MIR548V											2.037176685453981e-09	0.5521346541024349												
MIR5692A2																								
MIR596											0.3939563560353576	0.14817227337842104												
MIR597			0.8421500543349784	0.02137121777547763							1.4285938780077997e-06	0.4595471937985426												
MIR598			0.0036392948089970355	-0.30405989114465154							0.003261866504079379	0.3396987810643187												
MIR6841																								
MIR6842											0.006374751323206558	0.28940931694158656												
MIR6843			0.8362589972280695	-0.023041974988111842																				
MIR6876											0.017709303472060952	0.26404738603771055												
MIR7160																								
MIR8055			0.5683708140020736	0.06794621067637187																				
MSR1	0.1567668172461292	-0.1435462045650653	0.7963417963019698	-0.03036319425600552	0.12195783719333082	-0.17228439029848702	0.47187182537592165	0.07390123363964043	0.5897778126722811	-0.06527167150270409	0.000534703691774067	0.3420151475914784	0.8384509438205131	-0.02087243936871721	0.79628869139912	0.034007008201563715	0.43115747695676604	-0.11791594286118637	0.7959286821810395	0.039748287860574355	0.7184575110928092	0.04131333614641178	0.10586419894553384	0.17193602396884333
MSRA	4.612542848061669e-11	0.5910654665368829	6.196817749566713e-08	0.5166348285780784	4.0028468274610394e-08	0.5366450892527259	1.4963577961609103e-11	0.6080110387312619	4.54454014576606e-06	0.4247647336249484	5.330027798437578e-09	0.5399935174105115	1.5167872462802212e-12	0.6403195371665946	6.623749018277653e-06	0.4532590318407835	5.024338806677729e-06	0.5210642009934138	0.015552763047280187	0.28357489437780314	0.0010482766916692242	0.31601169187838435	0.00013472351154142462	0.3889146576285133
MTMR7	0.00024721149569710614	0.3580157480372693	0.00014178312865338917	0.3848459422420478	0.021858348143776095	0.25003513664687693			0.0016054871078657721	0.6641519016021326	0.184204242845537	0.13605024212451863	0.0026117776030690418	0.32854929738078814							0.0979704053741287	0.19257883771457304	0.403291496994967	0.09138164562242927
MTMR9	8.0267746790670745e-25	0.8071390969065089	1.0958528443803119e-21	0.7816377502355739	3.3018287899614354e-12	0.6474753272360992	2.6312202904259736e-08	0.5187054089775244	3.7686596997676125e-08	0.4952483191517229	3.710663139236487e-20	0.7581354301652035	1.258771369850731e-08	0.5389391963076657	0.0011249292014071427	0.33768499693888454	0.00014216271478942214	0.4464417497906536	0.8316522847523575	-0.0300402512444369	9.300793100315996e-06	0.41466441722435055	8.628830237144202e-06	0.4411645454729905
MTUS1	2.9229819436225206e-09	0.5440620338610651	5.264373666477432e-05	0.4059064987586374	5.8933218863067284e-05	0.4100268294570316	2.2095145210549514e-14	0.668508469146827	0.00013794768723497108	0.3618989622723961	6.583601347670778e-10	0.5659746654486066	1.0243935504403264e-05	0.4332358054878414	0.002405258837889567	0.31858797218311685			0.0035578491734540485	0.41759527203885494	0.422567617881225	0.09906491263522148	5.030505235755005e-07	0.49176251676950344
MTUS1	2.9229819436225206e-09	0.5440620338610651	5.264373666477432e-05	0.4059064987586374	5.8933218863067284e-05	0.4100268294570316	2.2095145210549514e-14	0.668508469146827	0.00013794768723497108	0.3618989622723961	6.583601347670778e-10	0.5659746654486066	1.0243935504403264e-05	0.4332358054878414	0.002405258837889567	0.31858797218311685			0.0035578491734540485	0.41759527203885494	0.422567617881225	0.09906491263522148	5.030505235755005e-07	0.49176251676950344
MYOM2	0.1567668172461292	0.14348732243997953	0.4771164020114163	0.08595357234448507	0.10514083197062603	0.18041177431156058			0.4000288600366319	0.09848033874203879	0.26855824978399234	0.11223279421499516			0.8612931546703521	0.022221177518389416	0.6591226988463493	0.11379847993807696			0.3273123777906839	0.1904920519965638		
NAT1	0.0006710528287211535	0.3335771900360368	5.497386533127559e-10	0.5758637864024964	1.7948180942807485e-05	0.435132491416073	2.0350220828928437e-10	0.5787992186771926	0.9696125315260332	0.003703632741242203	1.3023071528317168e-08	0.5280790450868892	2.698230819741148e-05	0.41419339613584943	2.101275231057632e-07	0.5076008216951556	5.18231713914567e-06	0.5188898328586553	1.9944263245762777e-06	0.4938848536892665	0.371033696393371	0.10021280773068715	1.996048680607047e-06	0.46724948879152656
NAT2	0.16911493116937287	0.1400355438633461	0.0003757540319601839	0.3642931650146485	0.1626877261102716	0.15795395496827788	0.10391871973609539	0.1684035809921084	0.31310877193566256	0.12300570609128268	0.0006385351392985916	0.39391523944107465												
NEFL	0.711915687763817	-0.03748408649839039	0.03264653630102629	0.23250172726845492	0.3664077292591558	0.10161649200284643			0.7911966187977394	0.041141465532563606	0.14377457746963188	-0.1507278348410241			0.39724975448382716	0.10057300078541848	0.17889126897279756	0.17829997868176276	0.1547514107782381	-0.2675437502254931	0.7385822717711618	-0.03796834643841656	0.46454514383512147	-0.07887751935934904
NEFM	0.21977205896463883	0.13437718845503369	0.30795506470015155	0.12109745120382354	0.3557811477975617	-0.10456865362774201			0.9268060148495118	0.016286724157498843	0.07571351295683107	-0.18918188572413547			0.5148254863184172	0.0800026893858066	0.17889126897279756	0.17850495981951645					0.06952919292410441	-0.26356167302418865
NEIL2	1.9537249518450162e-10	0.5758461688732589	8.358374955281205e-10	0.570969187994752	0.3557811477975617	0.10474793666293039	4.7613035167165635e-18	0.7302734656263978	8.68291780922176e-08	0.5123023321260044	6.8174021010306986e-12	0.6152852701749507	3.078460771344927e-05	0.427277967573414	7.786410774240555e-06	0.47249769394523866	0.20802163966835682	0.20569364299556184	0.6269273169365845	0.21344499358728952	5.063358442892748e-07	0.46512654048647295	0.00100538954797248	0.3656230357909347
NKX2-6			0.7082440160901261	0.04638456709654244	0.10688322684898792	-0.17879176231789753																		
NKX3-1	0.0006068389518269007	0.3364280709242101	0.03279643993122768	0.23203187047257895	0.07850644714882801	0.19578060361166683					0.0027023255914897727	0.29931288281529944												
NPM2	6.509637615277019e-07	0.4694558489507208	0.21856917172094098	0.14216920077456624	0.02171328859413636	0.2506794366324494	2.4131744277800673e-07	0.4868591843595081	0.23333684299039756	0.13772794402381416	0.10343468869843642	0.1649685284869423			0.0866196125300871	0.8931521115850125								
NUDT18	2.9017270522553727e-07	0.48186050813231635	9.056752008851875e-05	0.39431431470706246	1.7205762608172377e-06	0.47667074056824754	3.529097804450033e-12	0.6224362698687748	0.006303892660592734	0.27856392113541384	9.91938537271489e-13	0.6333586789051567	1.0243935504403264e-05	0.4338747046066626	0.7024634731475239	0.05003275350768234	0.17640612542832962	0.19105545988103034	0.3641082348056942	0.3753015697272065	0.04123630707186361	0.20724824637642653	3.5123536668404204e-07	0.4980159225012618
NUGGC	0.02948790752608343	0.21926924387782654	0.13891951173340608	0.1704479929600816	0.464482779239032	0.08143753146868435			0.9663639966111146	-0.005299741083424056	0.003277107941466099	0.2928550220762858					0.7916603300644367	0.2516918869906897						
OR4F21	0.9045491835919764	-0.017387759326864028	0.029365831525886645	0.23641258523754322	0.04927363193001987	0.21718957339360273			0.8549334675564813	-0.03176232253827026	0.4487663328163372	0.09680931141599464												
PBK	0.0020846396843752805	0.30418276591806714	4.488727209137124e-08	0.5211584073432832			1.1243573026216078e-11	0.6110655964017245	0.011270229184481194	0.25289587327511376	0.023706540588436995	0.22862208334044562	0.0006370539246109197	0.34366962480806884	1.1263634318761539e-06	0.4816593748748822			0.015383113073970903	0.3173261033249053	1.9896930148816595e-05	0.3990047035101619	0.014500125842818462	0.2535345791493462
PCM1	1.4125569288072466e-14	0.6661193638809935	4.649989109519374e-19	0.7480137973115211			5.358599235204878e-27	0.8324891793130249	0.002250712224687485	0.2989452600266328	1.0172739832654202e-17	0.72278520276331	1.183824938954486e-06	0.4741399066628147	2.3062186799229594e-14	0.6814280495915089			3.1832751945827355e-13	0.6865559562336823	6.810056543267322e-05	0.374179608874622	0.008177886784501497	0.3178623835653422
PCM1	1.4125569288072466e-14	0.6661193638809935	4.649989109519374e-19	0.7480137973115211			5.358599235204878e-27	0.8324891793130249	0.002250712224687485	0.2989452600266328	1.0172739832654202e-17	0.72278520276331	1.183824938954486e-06	0.4741399066628147	2.3062186799229594e-14	0.6814280495915089			3.1832751945827355e-13	0.6865559562336823	6.810056543267322e-05	0.374179608874622	0.008177886784501497	0.3178623835653422
PDGFRL	0.007411159409474063	0.2681544804474261	0.6443320337029138	-0.055639251054333275	0.3063497905182426	0.11743703128642473	0.2334630051592297	0.12489510897371545	0.5429378424955321	0.07517837150953828	0.0060057311808685366	0.2751172058486331	0.12012767675468662	0.1702777864303238	0.1567958864914278	-0.17052349404314587	0.5605625305081668	0.09298629879130538			0.5288087736911248	0.07430364338574433	0.24338150289115912	0.12827982460497223
PDLIM2	0.1567668172461292	0.14342362549485482	0.04186125143469882	0.22320134883854242			0.007813773907976954	0.2671997045152641	0.43495859676603926	0.09261161196177708	1.129779793935511e-12	0.6319389793212946	0.018140402307395075	0.2446917338519365	0.0011249292014071427	0.337707510571411	0.09317976726370697	0.2229296488646903	0.18871775501880708	0.1519619596479611	0.422567617881225	0.09039242835745723	0.10572808597147673	0.17269379864301224
PEBP4	0.10249212877231269	0.16581244010754848	0.7001685109164293	0.047811710015597156	0.238383301755582	0.13503631139527256			0.9663639966111146	-0.005991056255728985	0.00874862275845664	0.2659164739896545	0.27371824039772785	0.11177149871437672	0.23284362203047795	0.29148181496974945					0.7184575110928092	-0.044075715352120945	0.7854117091110351	-0.032673276815932115
PHYHIP	0.003771664251323476	0.2878747835256509	0.09561479550667501	0.18881087410632974	0.013145435670713983	0.26883927650362316			0.9663639966111146	-0.006557495557416276	1.613168035364778e-05	0.41698278853449744			0.8612931546703521	0.03795783348921267								
PINX1	2.2080738403744405e-13	0.6431990212036324	6.49744061944551e-08	0.5157121610416691	0.0391429518053844	0.22763168045910268	2.3592861178325847e-14	0.667734375352893	2.088867601555055e-11	0.5833194078583518	6.603945010371294e-10	0.565690365923007	0.011613078881036142	0.28312526615349537	8.227889045004518e-06	0.4519944421159336	0.000920253439284122	0.4451613407433961	9.147959254126087e-05	0.546655101977395	4.847579909575064e-05	0.4832616794617862	0.0041852545149640005	0.3127972183649624
PIWIL2	0.012091019918234937	0.25129430397350194	0.6132472696496221	-0.060447660648210305	0.3359153629129161	0.10978143407770614			0.6505879034307206	0.05760127576781091	0.033618237971185655	0.2142609098942292												
PNMA2	0.003974776312749017	0.28616094701540934	0.10545405973282772	0.18442351241198657	0.013739042144103446	0.2666103548749089			0.7819071719886082	0.04484533549961531	0.0010384874048062953	0.32435343815035433	0.031917547918134274	0.22156396497287661	0.17387949155138935	0.2965253275781916					0.05700784078272931	-0.20855117634927223	0.5917216361502214	0.061865834071172306
PNOC	0.001970704233994423	0.3058957278652767	0.17044445928158236	0.1565519004007922	0.19440323545669094	0.1479396952713229			0.35136886334279066	0.11196371293266559	0.027667216823140436	0.22184010379906072												
POLR3D	2.256524239690513e-22	0.7805486608365821	1.1139277240892905e-10	0.5942806997845053	6.42080701012896e-17	0.7373737343943128	4.990279681387541e-28	0.8418511170145742	1.21208843387113e-09	0.5403342222519988	6.554252948098073e-17	0.7098683956148043	0.02912017776805569	0.22534886014991531	0.06931754382466856	0.2078537752342259	0.17601187119953404	0.18245979271098534	0.5210099643011118	0.12246988096880668	0.6634030391993367	-0.051261538550509606	0.9346489533805586	-0.009213980912190976
PPP1R3B	2.0411608680988018e-08	0.5189733586494287	0.00042491355575443305	0.3613235075659554	9.45154265666247e-08	0.5230669587414951	0.050033055333664714	0.20133087852826662	3.240331604380288e-05	0.39055439812754256	8.555738782599134e-09	0.5337307631252156			0.7935566549377291	-0.04154642643883029								
PPP2R2A	1.4168229590983505e-19	0.7448238976906636	1.2722021853779576e-16	0.7094660913895476	7.089670241880864e-15	0.7015546968080858	5.141019657960839e-29	0.8499668485493572	2.4674238069948085e-06	0.43450365738434676	6.271060517351472e-22	0.7815192282926768	4.270048964627644e-20	0.7637302101115377	9.129121242790987e-09	0.5509148341373484	1.951604240535531e-06	0.5405016673748452	1.3691689780191403e-17	0.7636585005719206	2.9201729897787458e-08	0.5079826915828707	1.4593634515475983e-14	0.6845277007747469
PPP3CC	8.047648452496772e-12	0.6091039876486349	3.9402452126933684e-11	0.6050216149220392	2.2540165447138233e-05	0.42985847455591936	5.092701107014263e-06	0.43708134784247954	0.0022258599826218885	0.3008071345995521	6.7172486294302675e-22	0.7803428681666316	2.3214229991193533e-06	0.46206316301711214	7.786410774240555e-06	0.4483285320905098	0.5605625305081668	0.09375370761258249	0.1547514107782381	0.567609306998715	0.056532875146518204	0.19552585760298272	2.1848295011415197e-14	0.6785937598046742
PRAG1	6.133615932414097e-05	0.3876116442026694	0.00011061498828634621	0.3900913347082124									0.01997985333568682	0.24055896896855397	8.227889045004518e-06	0.44527861447197437								
PRR23D1			0.2389039757682494	0.13705472932809926																				
PRR23D2			0.3317183084280618	0.11360954154596092																				
PRSS51	4.994246225519962e-05	0.39184749516586037																						
PRSS55	0.09667306026805729	0.22088541083062194	0.15553280120860297	0.16437611684569547	0.8327146283781192	0.023867213962391276			0.036763604985024734	-0.5478465399647449	0.8706326380397988	0.02807216446101793												
PSD3	8.187369376841169e-09	0.5309382005761325	8.545289030511864e-05	0.3957690328265333	7.14562574197229e-05	0.40583956445460934	2.2381037575422657e-11	0.6032996542301661	0.03331543627171646	0.2172089883183474	8.412467642176569e-07	0.4684544453978832	6.944332038273707e-05	0.3947060971977421	0.03666125587840345	0.23316727553710764	0.012278458944617448	0.3370761881720385			0.02124737477869951	0.2485434916515191	0.0014672950325009938	0.32989864969465177
PTK2B	1.3575075929676288e-08	0.5243949886035087	4.179209561507997e-05	0.41051677647856377	4.4461904389852064e-05	0.4162510327914546	5.2088466425299066e-05	0.3916401572211248	0.005304492299593652	0.276650144935633	2.33687315976576e-10	0.5780290490031087	2.517101316696216e-08	0.529397339607526	1.2868780976529424e-05	0.4351208978710804	0.05879396603744201	0.2453806192610711	5.672995333371929e-07	0.514772109548932	0.10092676774367486	0.17130591182510194	0.0015742321241491767	0.3796687395206648
PTK2B	1.3575075929676288e-08	0.5243949886035087	4.179209561507997e-05	0.41051677647856377	4.4461904389852064e-05	0.4162510327914546	5.2088466425299066e-05	0.3916401572211248	0.005304492299593652	0.276650144935633	2.33687315976576e-10	0.5780290490031087	2.517101316696216e-08	0.529397339607526	1.2868780976529424e-05	0.4351208978710804	0.05879396603744201	0.2453806192610711	5.672995333371929e-07	0.514772109548932	0.10092676774367486	0.17130591182510194	0.0015742321241491767	0.3796687395206648
R3HCC1	1.4019695458847317e-22	0.783233553556266	4.923572906017662e-17	0.7173999417682211	2.949752439771946e-17	0.7435541764923808	4.575593927083477e-24	0.8048871289003288	3.7686596997676125e-08	0.4992291990768547	2.1875935679664007e-19	0.7468408205270429	3.95164422155543e-06	0.4626071545692759	0.1567958864914278	0.1675198540324934	0.00014216271478942214	0.4598736355571574	0.006607735573109576	0.42709253056696395	5.9677906424021556e-06	0.4232178587715378	0.00015446187275957335	0.3853337119499296
RBPMS	1.936780927142675e-06	0.4517549622924558	8.545289030511864e-05	0.39574600387591197	2.1842105626187588e-05	0.4307960390809377	0.47187182537592165	0.07433988969001845	0.000925306838460183	0.32241287364516297	4.062098736671296e-06	0.44150622970756304	1.183824938954486e-06	0.47506094687825007	0.008927780876596545	0.2814553762568852	0.011332839633501965	0.31483499233033563	0.9304255253300685	0.011107939909372824	0.0004886812081249431	0.3349041121944703	0.0035898063012614815	0.304575967362798
RBPMS-AS1			0.0011179169018428242	0.33731115296175307							2.433982136128033e-05	0.4090170373620814												
