Name,amplifications,neutral,deletions,average
ABCG2,1.0,87.0,7.0,-0.036736842105263116
ABCG4,1.0,89.0,5.0,-0.028210526315789453
ABCG5,5.0,90.0,0.0,0.03073684210526317
ABCG8,5.0,90.0,0.0,0.030526315789473693
ABHD1,6.0,89.0,0.0,0.028315789473684214
ABHD10,4.0,91.0,0.0,0.01989473684210526
ABHD11,6.0,85.0,4.0,0.027052631578947366
ABHD11-AS1,6.0,85.0,4.0,0.027052631578947366
ABHD12,5.0,89.0,1.0,0.0343157894736842
ABHD12B,1.0,92.0,2.0,-0.242421052631579
ABHD13,1.0,86.0,8.0,-0.37578947368421056
ABHD14A,4.0,87.0,4.0,0.01147368421052631
ABHD14A-ACY1,4.0,87.0,4.0,0.01147368421052631
ABHD14B,4.0,87.0,4.0,0.01147368421052631
ABHD15,2.0,83.0,10.0,-0.3666315789473684
ABHD16A,3.0,92.0,0.0,0.011368421052631578
ABHD16B,11.0,83.0,1.0,0.06589473684210527
ABHD17A,1.0,87.0,7.0,-0.04210526315789473
ABHD17B,1.0,81.0,13.0,-0.062421052631578905
ABHD17C,0.0,84.0,11.0,-0.39694736842105255
ABHD18,1.0,84.0,10.0,-0.04936842105263153
ABHD2,0.0,86.0,9.0,-0.3891578947368419
ABHD3,1.0,92.0,2.0,-0.0018947368421052637
ABHD4,4.0,89.0,2.0,0.0028421052631578936
ABHD5,1.0,90.0,4.0,-0.013263157894736852
ABHD6,1.0,89.0,5.0,-0.015052631578947375
ABHD8,5.0,87.0,3.0,0.01505263157894736
ABI1,8.0,83.0,4.0,0.04978947368421053
ABI2,2.0,91.0,2.0,-0.3383157894736841
ABI3,0.0,85.0,10.0,-0.3828421052631579
ABI3BP,6.0,89.0,0.0,0.03042105263157895
ABL1,2.0,80.0,13.0,-0.05852631578947364
ABL2,16.0,79.0,0.0,0.11463157894736849
ABLIM1,6.0,84.0,5.0,0.039263157894736854
ABLIM2,1.0,87.0,7.0,-0.03926315789473681
ABLIM3,2.0,83.0,10.0,-0.03557894736842103
ABO,1.0,82.0,12.0,-0.0546315789473684
ABR,1.0,83.0,11.0,-0.044105263157894724
ABRA,8.0,86.0,1.0,0.06431578947368423
ABRACL,1.0,92.0,2.0,-0.01357894736842106
ABRAXAS1,1.0,86.0,8.0,-0.03894736842105259
ABRAXAS2,8.0,84.0,3.0,0.06989473684210529
ABT1,3.0,92.0,0.0,0.008210526315789472
ABTB1,3.0,91.0,1.0,0.015578947368421052
ABTB2,2.0,85.0,8.0,-0.027894736842105253
ACAA1,1.0,89.0,5.0,-0.014631578947368428
ACAA2,1.0,89.0,5.0,-0.024105263157894723
ACACA,0.0,88.0,7.0,-0.04989473684210526
ACACB,1.0,91.0,3.0,-0.34978947368421043
ACAD10,1.0,91.0,3.0,-0.34978947368421043
ACAD11,3.0,92.0,0.0,0.022
ACAD8,1.0,88.0,6.0,-0.038947368421052585
ACAD9,3.0,92.0,0.0,0.02157894736842105
ACADL,3.0,90.0,2.0,-0.33336842105263154
ACADM,1.0,92.0,2.0,-0.006421052631578948
ACADS,1.0,91.0,3.0,-0.35389473684210515
ACADSB,7.0,84.0,4.0,0.06178947368421055
ACADVL,2.0,84.0,9.0,-0.03263157894736843
ACAN,1.0,85.0,9.0,-0.38578947368421035
ACAP1,2.0,84.0,9.0,-0.03263157894736843
ACAP2,7.0,87.0,1.0,-0.29799999999999993
ACAP3,4.0,86.0,5.0,-0.003368421052631581
ACAT1,1.0,88.0,6.0,-0.02852631578947367
ACAT2,1.0,92.0,2.0,-0.015578947368421057
ACBD3,14.0,80.0,1.0,-0.24252631578947365
ACBD3-AS1,14.0,80.0,1.0,-0.24284210526315786
ACBD4,2.0,83.0,10.0,-0.3713684210526317
ACBD5,8.0,83.0,4.0,0.04978947368421053
ACBD6,16.0,79.0,0.0,0.11673684210526321
ACBD7,8.0,83.0,4.0,0.0488421052631579
ACBD7-DCLRE1CP1,8.0,83.0,4.0,0.0488421052631579
ACCS,1.0,87.0,7.0,-0.039157894736842086
ACCSL,1.0,87.0,7.0,-0.039157894736842086
ACD,0.0,84.0,11.0,-0.3957894736842107
ACE,1.0,88.0,6.0,-0.3569473684210527
ACE2,1.0,81.0,13.0,-0.04957894736842104
ACER1,1.0,88.0,6.0,-0.033473684210526315
ACER2,1.0,84.0,10.0,-0.03768421052631577
ACER3,1.0,89.0,5.0,-0.020315789473684197
ACHE,5.0,85.0,5.0,0.021789473684210525
ACIN1,4.0,89.0,2.0,0.003789473684210525
ACKR1,15.0,80.0,0.0,0.10915789473684213
ACKR2,2.0,89.0,4.0,-0.002736842105263167
ACKR3,2.0,91.0,2.0,-0.3382105263157894
ACKR4,3.0,92.0,0.0,0.022
ACLY,3.0,83.0,9.0,-0.3573684210526316
ACMSD,3.0,91.0,1.0,0.01378947368421052
ACO1,1.0,85.0,9.0,-0.03463157894736841
ACO2,1.0,84.0,10.0,-0.03757894736842105
ACOD1,1.0,88.0,6.0,-0.3633684210526316
ACOT1,3.0,87.0,5.0,-0.24410526315789483
ACOT11,2.0,91.0,2.0,-0.00557894736842106
ACOT12,1.0,85.0,9.0,-0.04168421052631574
ACOT13,4.0,91.0,0.0,0.012105263157894735
ACOT2,3.0,87.0,5.0,-0.24410526315789483
ACOT4,3.0,87.0,5.0,-0.24410526315789483
ACOT6,3.0,87.0,5.0,-0.24410526315789483
ACOT7,1.0,88.0,6.0,-0.02936842105263158
ACOT8,4.0,89.0,2.0,0.028105263157894727
ACOT9,1.0,80.0,14.0,-0.05336842105263155
ACOX1,2.0,86.0,7.0,-0.3516842105263158
ACOX2,1.0,89.0,5.0,-0.015157894736842112
ACOX3,1.0,87.0,7.0,-0.038842105263157865
ACOXL,3.0,91.0,1.0,0.011368421052631578
ACOXL-AS1,3.0,91.0,1.0,0.011368421052631578
ACP1,5.0,90.0,0.0,0.025157894736842115
ACP2,3.0,86.0,6.0,-0.02694736842105262
ACP4,2.0,87.0,6.0,-0.013368421052631582
ACP5,3.0,90.0,2.0,0.0027368421052631543
ACP6,17.0,78.0,0.0,0.11736842105263161
ACP7,4.0,86.0,5.0,-0.00010526315789473753
ACPP,3.0,92.0,0.0,0.022
ACR,1.0,83.0,11.0,-0.04231578947368421
ACRBP,2.0,92.0,1.0,0.01368421052631579
ACRV1,1.0,88.0,6.0,-0.0341052631578947
ACSBG1,0.0,85.0,10.0,-0.39189473684210524
ACSBG2,1.0,88.0,6.0,-0.033473684210526315
ACSF2,1.0,85.0,9.0,-0.3714736842105263
ACSF3,1.0,83.0,11.0,-0.4065263157894738
ACSL1,0.0,83.0,12.0,-0.4019999999999998
ACSL3,3.0,90.0,2.0,-0.3361052631578947
ACSL4,1.0,82.0,12.0,-0.036736842105263144
ACSL5,6.0,85.0,4.0,0.04315789473684212
ACSL6,1.0,85.0,9.0,-0.04105263157894734
ACSM1,1.0,88.0,6.0,-0.3621052631578949
ACSM2A,1.0,88.0,6.0,-0.36200000000000015
ACSM2B,1.0,88.0,6.0,-0.3621052631578949
ACSM3,2.0,87.0,6.0,-0.35810526315789487
ACSM4,2.0,92.0,1.0,0.013894736842105264
ACSM5,1.0,88.0,6.0,-0.36200000000000015
ACSM6,7.0,85.0,3.0,0.05357894736842103
ACSS1,5.0,89.0,1.0,0.0343157894736842
ACSS2,7.0,87.0,1.0,0.03157894736842105
ACSS3,1.0,91.0,3.0,-0.3449473684210526
ACTA1,14.0,80.0,1.0,-0.24315789473684202
ACTA2,6.0,86.0,3.0,0.040526315789473695
ACTA2-AS1,6.0,86.0,3.0,0.040526315789473695
ACTB,6.0,85.0,4.0,0.026210526315789486
ACTBL2,1.0,86.0,8.0,-0.036947368421052604
ACTC1,1.0,82.0,12.0,-0.04873684210526313
ACTG1,3.0,86.0,6.0,-0.33147368421052636
ACTG1P17,0.0,85.0,10.0,-0.3912631578947368
ACTG1P20,2.0,87.0,6.0,-0.03042105263157894
ACTG1P4,1.0,91.0,3.0,-0.005368421052631579
ACTG2,4.0,91.0,0.0,0.02873684210526316
ACTL10,8.0,86.0,1.0,0.046315789473684206
ACTL6A,7.0,87.0,1.0,-0.29736842105263156
ACTL6B,5.0,85.0,5.0,0.021789473684210525
ACTL7A,1.0,82.0,12.0,-0.06031578947368418
ACTL7B,1.0,82.0,12.0,-0.06031578947368418
ACTL8,1.0,89.0,5.0,-0.0331578947368421
ACTL9,1.0,90.0,4.0,-0.024631578947368428
ACTN1,1.0,89.0,5.0,-0.2537894736842106
ACTN1-AS1,2.0,88.0,5.0,-0.2535789473684211
ACTN2,14.0,80.0,1.0,-0.24357894736842098
ACTN3,3.0,90.0,2.0,0.004105263157894735
ACTN4,5.0,85.0,5.0,0.005157894736842098
ACTR10,1.0,90.0,4.0,-0.2514736842105264
ACTR1A,7.0,86.0,2.0,0.05757894736842104
ACTR1B,5.0,90.0,0.0,0.025578947368421055
ACTR2,4.0,91.0,0.0,0.028000000000000014
ACTR3,5.0,90.0,0.0,0.029999999999999995
ACTR3B,6.0,87.0,2.0,0.03210526315789474
ACTR3BP2,4.0,91.0,0.0,0.023473684210526317
ACTR3BP5,7.0,84.0,4.0,0.051263157894736865
ACTR3C,6.0,87.0,2.0,0.03157894736842106
ACTR5,4.0,90.0,1.0,0.028105263157894727
ACTR6,1.0,91.0,3.0,-0.34663157894736835
ACTR8,1.0,89.0,5.0,-0.01905263157894737
ACTRT1,1.0,79.0,15.0,-0.05263157894736838
ACTRT2,1.0,89.0,5.0,-0.02242105263157895
ACTRT3,8.0,87.0,0.0,0.055052631578947374
ACVR1,3.0,92.0,0.0,0.01768421052631579
ACVR1B,1.0,92.0,2.0,-0.33115789473684215
ACVR1C,3.0,92.0,0.0,0.01768421052631579
ACVR2A,3.0,91.0,1.0,0.016736842105263154
ACVR2B,1.0,89.0,5.0,-0.014736842105263161
ACVR2B-AS1,1.0,89.0,5.0,-0.014736842105263161
ACVRL1,1.0,92.0,2.0,-0.33115789473684215
ACY1,4.0,87.0,4.0,0.01147368421052631
ACY3,5.0,88.0,2.0,0.02031578947368421
ACYP1,2.0,88.0,5.0,-0.2478947368421054
ACYP2,4.0,91.0,0.0,0.026736842105263163
ADA,4.0,90.0,1.0,0.02610526315789472
ADA2,1.0,83.0,11.0,-0.03989473684210526
ADAD1,1.0,85.0,9.0,-0.04831578947368416
ADAD2,0.0,83.0,12.0,-0.41010526315789475
ADAL,0.0,79.0,16.0,-0.41378947368421054
ADAM10,0.0,84.0,11.0,-0.39305263157894743
ADAM11,0.0,84.0,11.0,-0.3868421052631579
ADAM12,7.0,85.0,3.0,0.06273684210526317
ADAM15,19.0,76.0,0.0,0.12052631578947372
ADAM17,5.0,90.0,0.0,0.026000000000000006
ADAM18,4.0,88.0,3.0,0.014105263157894735
ADAM19,1.0,85.0,9.0,-0.039157894736842086
ADAM1A,1.0,91.0,3.0,-0.3494736842105262
ADAM2,4.0,88.0,3.0,0.014105263157894735
ADAM20,2.0,88.0,5.0,-0.2537894736842106
ADAM20P1,2.0,88.0,5.0,-0.2537894736842106
ADAM21,2.0,88.0,5.0,-0.2537894736842106
ADAM21P1,2.0,88.0,5.0,-0.2537894736842106
ADAM22,5.0,85.0,5.0,0.022315789473684212
ADAM23,2.0,91.0,2.0,-0.33810526315789463
ADAM28,4.0,85.0,6.0,-0.0008421052631578996
ADAM29,0.0,84.0,11.0,-0.39799999999999996
ADAM30,1.0,91.0,3.0,-0.008315789473684219
ADAM32,4.0,88.0,3.0,0.01357894736842105
ADAM33,5.0,88.0,2.0,0.03494736842105264
ADAM3A,8.0,85.0,2.0,0.05273684210526316
ADAM3B,0.0,88.0,7.0,-0.3792631578947369
ADAM5,4.0,88.0,3.0,0.01368421052631579
ADAM6,1.0,92.0,2.0,-0.01810526315789474
ADAM7,4.0,85.0,6.0,0.0018947368421052561
ADAM8,7.0,85.0,3.0,0.05852631578947372
ADAM9,4.0,88.0,3.0,0.013473684210526313
ADAMDEC1,4.0,85.0,6.0,0.0018947368421052561
ADAMTS1,3.0,86.0,6.0,-0.013684210526315792
ADAMTS10,1.0,90.0,4.0,-0.024631578947368428
ADAMTS12,3.0,91.0,1.0,-0.0004210526315789514
ADAMTS13,1.0,82.0,12.0,-0.05484210526315786
ADAMTS14,7.0,86.0,2.0,0.06063157894736844
ADAMTS15,1.0,88.0,6.0,-0.03294736842105259
ADAMTS16,3.0,90.0,2.0,-0.006736842105263163
ADAMTS17,0.0,84.0,11.0,-0.3984210526315788
ADAMTS18,0.0,83.0,12.0,-0.40884210526315795
ADAMTS19,1.0,85.0,9.0,-0.04231578947368419
ADAMTS19-AS1,1.0,85.0,9.0,-0.04231578947368419
ADAMTS2,0.0,86.0,9.0,-0.3822105263157895
ADAMTS20,3.0,90.0,2.0,-0.3263157894736842
ADAMTS3,1.0,88.0,6.0,-0.031789473684210486
ADAMTS4,15.0,80.0,0.0,0.11473684210526319
ADAMTS5,3.0,86.0,6.0,-0.014526315789473688
ADAMTS6,1.0,86.0,8.0,-0.038315789473684185
ADAMTS7,0.0,85.0,10.0,-0.39189473684210524
ADAMTS7P1,0.0,86.0,9.0,-0.0617894736842105
ADAMTS8,1.0,89.0,5.0,-0.03052631578947367
ADAMTS9,1.0,89.0,5.0,-0.020421052631578947
ADAMTS9-AS1,1.0,89.0,5.0,-0.020421052631578947
ADAMTS9-AS2,1.0,89.0,5.0,-0.020421052631578947
ADAMTSL1,1.0,84.0,10.0,-0.0374736842105263
ADAMTSL2,1.0,81.0,13.0,-0.05894736842105259
ADAMTSL3,0.0,86.0,9.0,-0.3897894736842104
ADAMTSL4,18.0,77.0,0.0,0.1291578947368421
ADAMTSL4-AS1,18.0,77.0,0.0,0.1291578947368421
ADAMTSL5,1.0,88.0,6.0,-0.04136842105263158
ADAP1,5.0,86.0,4.0,0.020947368421052635
ADAP2,1.0,85.0,9.0,-0.368
ADAR,16.0,79.0,0.0,0.11442105263157899
ADARB1,1.0,88.0,6.0,-0.023999999999999997
ADARB2,7.0,83.0,5.0,0.03936842105263159
ADARB2-AS1,7.0,83.0,5.0,0.03936842105263159
ADAT1,0.0,83.0,12.0,-0.4060000000000001
ADAT2,1.0,93.0,1.0,-0.009473684210526322
ADAT3,1.0,87.0,7.0,-0.04210526315789473
ADCK1,2.0,88.0,5.0,-0.24821052631578952
ADCK2,6.0,87.0,2.0,0.03200000000000001
ADCK5,6.0,88.0,1.0,0.05378947368421054
ADCY1,4.0,87.0,4.0,0.024000000000000004
ADCY10,16.0,79.0,0.0,0.1130526315789474
ADCY10P1,5.0,90.0,0.0,0.014842105263157894
ADCY2,3.0,90.0,2.0,-0.006842105263157899
ADCY3,6.0,89.0,0.0,0.027684210526315797
ADCY4,3.0,90.0,2.0,-0.001368421052631579
ADCY5,3.0,91.0,1.0,0.014526315789473682
ADCY6,2.0,90.0,3.0,-0.32926315789473687
ADCY7,0.0,87.0,8.0,-0.38294736842105276
ADCY8,9.0,85.0,1.0,0.06852631578947371
ADCY9,1.0,88.0,6.0,-0.027578947368421043
ADCYAP1,2.0,90.0,3.0,-0.003052631578947374
ADCYAP1R1,5.0,86.0,4.0,0.027578947368421057
ADD1,3.0,87.0,5.0,-0.012947368421052636
ADD2,5.0,90.0,0.0,0.03252631578947369
ADD3,6.0,85.0,4.0,0.039894736842105274
ADD3-AS1,6.0,85.0,4.0,0.039894736842105274
ADGB,1.0,93.0,1.0,-0.009157894736842111
ADGRA1,7.0,84.0,4.0,0.056421052631578976
ADGRA1-AS1,7.0,84.0,4.0,0.056421052631578976
ADGRA2,6.0,86.0,3.0,0.03136842105263158
ADGRA3,1.0,86.0,8.0,-0.04189473684210523
ADGRB1,6.0,88.0,1.0,0.057052631578947376
ADGRB2,2.0,87.0,6.0,-0.020315789473684207
ADGRB3,1.0,93.0,1.0,-0.012842105263157901
ADGRD1,1.0,90.0,4.0,-0.3574736842105261
ADGRD1-AS1,1.0,90.0,4.0,-0.3574736842105261
ADGRE1,1.0,87.0,7.0,-0.04
ADGRE2,3.0,90.0,2.0,0.007789473684210519
ADGRE3,3.0,90.0,2.0,0.007684210526315782
ADGRE4P,1.0,87.0,7.0,-0.04
ADGRE5,2.0,91.0,2.0,0.0044210526315789445
ADGRF1,3.0,92.0,0.0,0.008736842105263156
ADGRF2,3.0,92.0,0.0,0.008526315789473682
ADGRF3,6.0,89.0,0.0,0.029789473684210532
ADGRF4,3.0,92.0,0.0,0.008526315789473682
ADGRF5,3.0,92.0,0.0,0.008736842105263156
ADGRG1,1.0,84.0,10.0,-0.39168421052631597
ADGRG2,1.0,80.0,14.0,-0.049684210526315775
ADGRG3,1.0,84.0,10.0,-0.39168421052631597
ADGRG4,2.0,78.0,15.0,-0.049263157894736814
ADGRG5,1.0,84.0,10.0,-0.3913684210526318
ADGRG6,1.0,92.0,2.0,-0.013789473684210532
ADGRG7,6.0,88.0,1.0,0.026631578947368423
ADGRL1,2.0,91.0,2.0,0.004421052631578943
ADGRL2,1.0,92.0,2.0,-0.006315789473684214
ADGRL3,1.0,87.0,7.0,-0.03547368421052626
ADGRL3-AS1,1.0,87.0,7.0,-0.03547368421052626
ADGRL4,1.0,92.0,2.0,-0.0029473684210526334
ADGRV1,1.0,85.0,9.0,-0.04368421052631575
ADH1A,1.0,86.0,8.0,-0.04421052631578941
ADH1B,1.0,86.0,8.0,-0.04421052631578941
ADH1C,1.0,86.0,8.0,-0.04421052631578941
ADH4,1.0,86.0,8.0,-0.04421052631578941
ADH5,1.0,86.0,8.0,-0.04421052631578941
ADH6,1.0,86.0,8.0,-0.04421052631578941
ADH7,1.0,86.0,8.0,-0.04263157894736836
ADHFE1,8.0,86.0,1.0,0.05757894736842107
ADI1,5.0,90.0,0.0,0.025578947368421062
ADIG,4.0,90.0,1.0,0.028105263157894727
ADIPOQ,5.0,89.0,1.0,-0.3030526315789473
ADIPOQ-AS1,5.0,89.0,1.0,-0.3030526315789473
ADIPOR1,15.0,78.0,2.0,-0.2419999999999999
ADIPOR2,5.0,89.0,1.0,0.023999999999999997
ADIRF,8.0,84.0,3.0,0.06526315789473686
ADK,7.0,86.0,2.0,0.06136842105263157
ADM,1.0,84.0,10.0,-0.04263157894736839
ADM2,2.0,82.0,11.0,-0.041894736842105255
ADM5,3.0,86.0,6.0,-0.018000000000000006
ADNP,5.0,88.0,2.0,0.03936842105263157
ADNP-AS1,5.0,88.0,2.0,0.03873684210526315
ADNP2,1.0,88.0,6.0,-0.027789473684210496
ADO,7.0,83.0,5.0,0.05421052631578948
ADORA1,15.0,78.0,2.0,-0.2419999999999999
ADORA2A,1.0,83.0,11.0,-0.03621052631578947
ADORA2A-AS1,1.0,83.0,11.0,-0.03621052631578947
ADORA2B,1.0,84.0,10.0,-0.04210526315789474
ADORA3,1.0,91.0,3.0,-0.0062105263157894814
ADPGK,0.0,85.0,10.0,-0.3901052631578947
ADPGK-AS1,0.0,85.0,10.0,-0.3901052631578947
ADPRH,5.0,90.0,0.0,0.027052631578947366
ADPRHL1,1.0,86.0,8.0,-0.3788421052631579
ADPRHL2,2.0,88.0,5.0,-0.010000000000000002
ADPRM,1.0,84.0,10.0,-0.040421052631578955
ADRA1A,4.0,85.0,6.0,-0.0012631578947368423
ADRA1B,1.0,85.0,9.0,-0.039157894736842086
ADRA1D,5.0,88.0,2.0,0.03705263157894737
ADRA2A,6.0,85.0,4.0,0.042315789473684216
ADRA2B,5.0,90.0,0.0,0.02547368421052632
ADRA2C,2.0,87.0,6.0,-0.03199999999999998
ADRB1,6.0,84.0,5.0,0.03936842105263159
ADRB2,1.0,84.0,10.0,-0.0386315789473684
ADRB3,6.0,86.0,3.0,0.03505263157894737
ADRM1,11.0,83.0,1.0,0.07884210526315791
ADSL,1.0,84.0,10.0,-0.03421052631578947
ADSS,18.0,76.0,1.0,-0.22810526315789464
ADSSL1,3.0,87.0,5.0,-0.246842105263158
ADTRP,5.0,89.0,1.0,0.017263157894736838
AEBP1,4.0,87.0,4.0,0.02715789473684211
AEBP2,2.0,92.0,1.0,0.014842105263157898
AEN,0.0,86.0,9.0,-0.3884210526315788
AES,1.0,87.0,7.0,-0.04526315789473684
AFAP1,1.0,87.0,7.0,-0.03926315789473681
AFAP1-AS1,1.0,87.0,7.0,-0.03926315789473681
AFAP1L1,2.0,83.0,10.0,-0.03557894736842103
AFAP1L2,6.0,84.0,5.0,0.03936842105263159
AFDN,1.0,92.0,2.0,-0.01568421052631579
AFDN-DT,1.0,92.0,2.0,-0.01568421052631579
AFF1,1.0,86.0,8.0,-0.04010526315789469
AFF1-AS1,1.0,86.0,8.0,-0.043368421052631514
AFF2,1.0,79.0,15.0,-0.05305263157894733
AFF3,3.0,92.0,0.0,0.018210526315789476
AFF4,1.0,85.0,9.0,-0.03789473684210524
AFG1L,1.0,91.0,3.0,-0.01431578947368422
AFG3L1P,0.0,83.0,12.0,-0.41315789473684217
AFG3L2,1.0,91.0,3.0,-0.004210526315789478
AFM,1.0,88.0,6.0,-0.029263157894736817
AFMID,2.0,87.0,6.0,-0.3502105263157895
AFP,1.0,88.0,6.0,-0.029263157894736817
AFTPH,4.0,91.0,0.0,0.028000000000000014
AGA,0.0,84.0,11.0,-0.39863157894736834
AGAP1,2.0,91.0,2.0,-0.3378947368421052
AGAP1-IT1,2.0,91.0,2.0,-0.3382105263157894
AGAP11,8.0,84.0,3.0,0.06526315789473686
AGAP12P,7.0,85.0,3.0,0.049894736842105276
AGAP2,2.0,90.0,3.0,-0.3372631578947368
AGAP2-AS1,2.0,90.0,3.0,-0.3372631578947368
AGAP3,6.0,87.0,2.0,0.03052631578947369
AGAP4,7.0,85.0,3.0,0.05021052631578949
AGAP5,7.0,86.0,2.0,0.06073684210526315
AGAP6,7.0,85.0,3.0,0.05000000000000001
AGAP7P,7.0,84.0,4.0,0.04831578947368422
AGAP9,7.0,85.0,3.0,0.049894736842105276
AGBL1,0.0,86.0,9.0,-0.38852631578947355
AGBL1-AS1,0.0,86.0,9.0,-0.38852631578947355
AGBL2,2.0,87.0,6.0,-0.03315789473684209
AGBL3,6.0,87.0,2.0,0.03200000000000001
AGBL4,1.0,92.0,2.0,-0.004000000000000007
AGBL4-IT1,1.0,92.0,2.0,-0.004421052631578955
AGBL5,6.0,89.0,0.0,0.028315789473684214
AGBL5-AS1,6.0,89.0,0.0,0.028315789473684214
AGER,3.0,92.0,0.0,0.011368421052631578
AGFG1,2.0,91.0,2.0,-0.33242105263157895
AGFG2,5.0,85.0,5.0,0.021789473684210525
AGGF1,1.0,85.0,9.0,-0.04189473684210522
AGK,4.0,89.0,2.0,0.028526315789473695
AGL,2.0,90.0,3.0,-0.0008421052631579009
AGMAT,2.0,88.0,5.0,-0.022736842105263163
AGMO,5.0,86.0,4.0,0.026526315789473693
AGO1,1.0,89.0,5.0,-0.016315789473684218
AGO2,6.0,88.0,1.0,0.05757894736842107
AGO3,1.0,89.0,5.0,-0.01589473684210527
AGO4,1.0,89.0,5.0,-0.016315789473684218
