	event	proportion
C3L-00081	True	0.8956880263645273
C3L-00415	True	0.9628011887130853
C3L-00445	True	0.9301771135812654
C3L-00568	False	0.2663899703331087
C3L-00603	False	0.2190716005055157
C3L-00904	False	0.0
C3L-00923	False	0.0
C3L-00927	False	0.1896875030894865
C3L-00965	False	0.5498492270423102
C3L-00993	True	1.0
C3L-01000	True	0.9969568670684672
C3L-01285	True	1.0
C3L-01455	False	0.3356381846876135
C3L-01606	True	1.0
C3L-01663	False	0.4035688264198588
C3L-01838	True	0.9969568670684672
C3L-01884	False	0.6613200861232027
C3L-02127	True	0.9338127461048606
C3L-02130	False	0.0
C3L-02163	False	0.5422589715730343
C3L-02164	False	0.0
C3L-02168	False	0.0
C3L-02170	False	0.0
C3L-02349	False	0.1357040843748617
C3L-02358	True	0.9681231369205675
C3L-02546	True	0.9301771135812654
C3L-02552	False	0.0
C3L-02619	False	0.6281389458669022
C3L-02624	False	0.48701072084154917
C3L-02625	False	0.23138191956993506
C3L-02627	False	0.05789641067292581
C3L-02629	False	0.0
C3L-02646	False	0.46316532950515416
C3L-02648	False	0.3227410411609142
C3L-02649	False	0.0
C3L-02650	False	0.0
C3L-02660	False	0.1453384293458675
C3L-02665	True	0.9603589978811713
C3L-02669	False	0.5412130632022359
C3L-02891	False	0.04096693703479602
C3L-02951	False	0.0
C3L-02963	False	0.5705019066731525
C3L-02964	True	1.0
C3L-02968	True	0.9896458159524129
C3L-02969	False	0.14485586283319604
C3L-03272	False	0.14143839192410182
C3L-03678	False	0.2930952059571777
C3L-03961	False	0.0
C3L-03962	True	0.9301771135812654
C3L-03963	False	0.08741247992322572
C3L-03965	False	0.5606790591581344
C3L-04013	False	0.7206163086665789
C3L-04014	False	0.0
C3L-04071	False	0.03519966159381588
C3L-04391	False	0.3366279032575265
C3N-00211	False	0.0
C3N-00221	False	0.5422589715730343
C3N-00247	False	0.0
C3N-00497	False	0.5722598733772262
C3N-00555	False	0.06024667643444069
C3N-01017	False	0.0
C3N-01018	True	0.9073078846743842
C3N-01020	True	1.0
C3N-01025	False	0.5095353711086683
C3N-01028	False	0.0
C3N-01194	False	0.012692076822968497
C3N-01411	True	0.8714477623053508
C3N-01846	False	0.45034537175418926
C3N-01892	False	0.14907725698557842
C3N-01893	False	0.0
C3N-02252	False	0.0
C3N-02283	True	0.9999973328895368
C3N-02284	False	0.29759163334265887
C3N-02285	False	0.02802505423408699
C3N-02288	False	0.0
C3N-02289	False	0.0
C3N-02300	False	0.0
C3N-02339	False	0.32691807705506726
C3N-02374	True	1.0
C3N-02375	True	1.0
C3N-02425	True	0.9969568670684672
C3N-02426	False	0.41298711538988714
C3N-02434	True	0.9301771135812654
C3N-02435	False	0.5412130632022359
C3N-02494	False	0.03579486840326574
C3N-02523	True	0.8148817985773713
C3N-02575	False	0.6351852712293922
C3N-02675	False	0.016431465959619026
C3N-03051	True	1.0
C3N-03072	True	0.9942850440417144
C3N-03076	True	0.9863452767809926
C3N-03092	False	0.5422589715730343
C3N-03093	False	0.054331807512191355
C3N-03204	False	0.0
C3N-03424	False	0.2147428200634327
C3N-03425	False	0.6103584835098677
C3N-03441	False	0.29980667860903815
C3N-03486	False	0.6145726584158836
C3N-03662	False	0.7379620320181197
C3N-03848	False	0.0
C3N-03851	False	0.0
C3N-03875	True	0.9906551267548258
C3N-03877	True	0.9007417595160345
C3N-03880	False	0.4729474484385883
C3N-03882	True	1.0
C3N-03886	False	0.0
C3N-04124	False	0.06149837343360653
C3N-04127	True	0.9892662039143115
C3N-04155	False	0.0
C3N-04162	False	0.5251279806939705
