	event	proportion
01OV007	False	0.0
01OV017	False	0.7240208250391379
01OV018	False	0.17616122229541514
01OV023	True	0.868650785621451
01OV026	True	1.0
01OV030	True	1.0
01OV039	False	0.4779854396223243
01OV041	True	0.9649948569888351
01OV047	True	1.0
02OV005	True	0.9969568670684672
02OV006	True	0.9301771135812654
02OV008	True	0.9301771135812654
02OV015	False	0.19810323927383927
02OV022	False	0.44279879272543016
02OV023	False	0.0
02OV029	False	0.36574372545719436
02OV032	False	0.5057943375881232
02OV036	False	0.3773136105394259
02OV041	False	0.2774500563010976
02OV044	True	0.8170097917646487
02OV046	False	0.5722382757985133
04OV001	False	0.7163729158662411
04OV004	False	0.1444374874527994
04OV005	True	1.0
04OV008	False	0.18461959214025409
04OV011	False	0.5659490889521647
04OV012	False	0.32026259366947096
04OV013	True	0.9350732666273632
04OV017	True	0.8758298047428483
04OV018	True	0.9122422195123756
04OV021	False	0.4442000283916917
04OV023	False	0.5444769646983465
04OV024	False	0.0
04OV027	False	0.32682930037822233
04OV028	False	0.3190865583829177
04OV031	True	1.0
04OV033	False	0.6910311351857826
04OV036	False	0.6980426477380166
04OV037	False	0.5348789566007184
04OV039	True	0.831923050213408
04OV040	True	1.0
04OV044	True	0.8085300850361046
04OV045	True	0.9381555238635096
04OV048	False	0.0
04OV049	False	0.6323478467123783
04OV050	False	0.0
04OV051	False	0.3596688299071559
04OV053	True	0.9410151876700246
04OV054	True	1.0
04OV055	False	0.7328350435694553
04OV057	True	0.9301771135812654
04OV058	True	0.925976394548338
04OV063	False	0.27917509522035555
11OV002	False	0.6890955750210948
13OV003	False	0.0
14OV011	True	0.9611253409364297
15OV001	True	1.0
17OV001	False	0.41920796003730026
17OV002	False	0.0
17OV010	False	0.0
17OV011	False	0.07896231194439753
17OV013	False	0.0
17OV014	False	0.6083151560396988
17OV015	False	0.014792075377113878
17OV017	True	0.925976394548338
17OV018	False	0.642889630898182
17OV025	False	0.6268455176130461
17OV027	False	0.37721486729190284
17OV028	False	0.4313553246684596
17OV029	True	0.8276001053288045
17OV030	True	1.0
17OV033	True	0.925976394548338
17OV036	True	1.0
17OV039	True	0.9256216287498145
17OV040	False	0.0
18OV001	False	0.0
20OV005	True	0.9301771135812654
26OV002	True	1.0
26OV008	False	0.13264514931517127
26OV009	False	0.0
26OV011	False	0.1692870559053024
26OV013	False	0.263832933323582
